row_label_raw,row_label_full,Chi tiêu,31/12/2016,01/01/2016,numeric__31/12/2016,numeric__01/01/2016
Tiền và các khoản tương đương tiền,Tiền và các khoản tương đương tiền,Tiền và các khoản tương đương tiền,14.529,11.913,14529.0,11913.0
Phải thu khách hàng và các khoản phải thu khác,Phải thu khách hàng và các khoản phải thu khác,Phải thu khách hàng và các khoản phải thu khác,,11.913,,11913.0
Phải trả cho người bán,Phải trả cho người bán,Phải trả cho người bán,,11.913,,11913.0
Vay và nợ thuê tài chính,Vay và nợ thuê tài chính,Vay và nợ thuê tài chính,,,,
Các khoản phải trả khác,Các khoản phải trả khác,Các khoản phải trả khác,,,,
Tài sản/(Nợ phải trả) thuần có gốc ngoại tệ,Các khoản phải trả khác > Tài sản/(Nợ phải trả) thuần có gốc ngoại tệ,Tài sản/(Nợ phải trả) thuần có gốc ngoại tệ,14.529,11.913,14529.0,11913.0
