row_label_raw,row_label_full,Tên công ty,Tỷ lệ lợi ích,Tỷ lệ quyền biểu quyết,Lợi nhuận sau thuế,Lợi nhuận chưa phân phối,numeric__Tỷ lệ lợi ích,numeric__Tỷ lệ quyền biểu quyết,numeric__Lợi nhuận sau thuế,numeric__Lợi nhuận chưa phân phối
+ Công ty TNHH Dũng Thịnh Phát,+ Công ty TNHH Dũng Thịnh Phát,+ Công ty TNHH Dũng Thịnh Phát,"66,00%","66,00%",1.271.266,63.496.225,0.66,0.66,1271266.0,63496225.0
+ Công ty CP Du Lịch Đồng Tháp,+ Công ty CP Du Lịch Đồng Tháp,+ Công ty CP Du Lịch Đồng Tháp,81%,81%,2.839.531.012,2.839.531.012,0.81,0.81,2839531012.0,2839531012.0
+ Công ty CP Phú Hùng Phú Quốc,+ Công ty CP Phú Hùng Phú Quốc,+ Công ty CP Phú Hùng Phú Quốc,"99,00%",99%,15.091.817,(1.392.746.156),0.99,0.99,15091817.0,-1392746156.0
+ Công ty CP Đầu Tư Tài Chính & Truyền Thông Quốc Tế,+ Công ty CP Đầu Tư Tài Chính & Truyền Thông Quốc Tế,+ Công ty CP Đầu Tư Tài Chính & Truyền Thông Quốc Tế,"63,9%","63,9%",387.231.465,(6.370.562.256),0.639,0.639,387231465.0,-6370562256.0
+ Công ty CP Du Lịch An Giang,+ Công ty CP Du Lịch An Giang,+ Công ty CP Du Lịch An Giang,"67,09%","67,09%",(8.846.994.440),(23.993.225.748),0.6709,0.6709,-8846994440.0,-23993225748.0
