row_label_raw,row_label_full,col_0,Số cuối năm > Giá trị VND,Số cuối năm > Thuế suất %,Số cuối năm > Thuế hoãn lại VND,Số đầu năm > Giá trị VND,Số đầu năm > Thuế suất %,Số đầu năm > Thuế hoãn lại VND,numeric__Số cuối năm > Giá trị VND,numeric__Số cuối năm > Thuế suất %,numeric__Số cuối năm > Thuế hoãn lại VND,numeric__Số đầu năm > Giá trị VND,numeric__Số đầu năm > Thuế suất %,numeric__Số đầu năm > Thuế hoãn lại VND
Trích trước chi phí thuê đất (chưa có thông báo của Cơ quan Thuế),Trích trước chi phí thuê đất (chưa có thông báo của Cơ quan Thuế),Trích trước chi phí thuê đất (chưa có thông báo của Cơ quan Thuế),76.784.406.419,20%,15.356.881.284,77.681.326.505,\( 20^{\circ} \)o,15.536.265.301,76784406419.0,0.2,15356881284.0,77681326505.0,,15536265301.0
Khấu hao tài sản cố định tạm tăng (chưa có hóa đơn),Khấu hao tài sản cố định tạm tăng (chưa có hóa đơn),Khấu hao tài sản cố định tạm tăng (chưa có hóa đơn),379.908.140.920,20%,75.981.628.184,391.291.302.014,\( 20^{\circ} \)o,78.258.260.403,379908140920.0,0.2,75981628184.0,391291302014.0,,78258260403.0
Trích lập dự phòng khoản đầu tư tài chính,Trích lập dự phòng khoản đầu tư tài chính,Trích lập dự phòng khoản đầu tư tài chính,-,20%,-,1.300.000.000,\( 20^{\circ} \)o,260.000.000,,0.2,,1300000000.0,,260000000.0
Chi phí sửa chữa (chưa có hóa đơn),Chi phí sửa chữa (chưa có hóa đơn),Chi phí sửa chữa (chưa có hóa đơn),26.591.808.176,20%,5.318.361.635,44.309.006.185,\( 20^{\circ} \)o,8.801.801.237,26591808176.0,0.2,5318361635.0,44309006185.0,,8801801237.0
Lỗ chênh lệch tỷ giá hối doái do đánh giá lại các khoản mục tiền và phải thu có gốc ngoại tệ cuối năm,Lỗ chênh lệch tỷ giá hối doái do đánh giá lại các khoản mục tiền và phải thu có gốc ngoại tệ cuối năm,Lỗ chênh lệch tỷ giá hối doái do đánh giá lại các khoản mục tiền và phải thu có gốc ngoại tệ cuối năm,3.128.365.016,20%,625.673.003,4.300.686.681,\( 20^{\circ} \)o,860.137.336,3128365016.0,0.2,625673003.0,4300686681.0,,860137336.0
Chi phí sửa chữa lớn tài sản thuộc hệ thống tra nạp nhiên liệu ngầm cho máy bay của Công ty cổ phần,Chi phí sửa chữa lớn tài sản thuộc hệ thống tra nạp nhiên liệu ngầm cho máy bay của Công ty cổ phần,Chi phí sửa chữa lớn tài sản thuộc hệ thống tra nạp nhiên liệu ngầm cho máy bay của Công ty cổ phần,24.163.583.335,20%,4.832.716.667,20.850.000.000,\( 20^{\circ} \)o,4.170.000.000,24163583335.0,0.2,4832716667.0,20850000000.0,,4170000000.0
Dịch vụ Nhiên liệu Hàng không Nội Bài,Dịch vụ Nhiên liệu Hàng không Nội Bài,Dịch vụ Nhiên liệu Hàng không Nội Bài,510.576.303.866,,102.115.260.773,539.732.321.385,,107.946.464.277,510576303866.0,,102115260773.0,539732321385.0,,107946464277.0
