row_label_raw,row_label_full,col_0,Năm nayVND,Năm trước(Trình bày lại)VND,numeric__Năm nayVND,numeric__Năm trước(Trình bày lại)VND
Chi phí nhân viên bán hàng,Chi phí nhân viên bán hàng,Chi phí nhân viên bán hàng,109.811.070.663,99.743.838.257,109811070663.0,99743838257.0
"Chi phí vật liệu, bao bì bán hàng","Chi phí vật liệu, bao bì bán hàng","Chi phí vật liệu, bao bì bán hàng",1.135.370.947,1.148.993.469,1135370947.0,1148993469.0
"Chi phí công cụ, đồ dùng vấn phòng","Chi phí công cụ, đồ dùng vấn phòng","Chi phí công cụ, đồ dùng vấn phòng",2.089.493.494,2.857.912.884,2089493494.0,2857912884.0
Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,1.259.834.999,1.297.244.306,1259834999.0,1297244306.0
"Chi phí điều hành, thương quyền","Chi phí điều hành, thương quyền","Chi phí điều hành, thương quyền",233.002.093.890,174.635.222.139,233002093890.0,174635222139.0
"Chi phí bảo dưỡng, sửa chữa","Chi phí bảo dưỡng, sửa chữa","Chi phí bảo dưỡng, sửa chữa",1.781.226.715,1.886.890.525,1781226715.0,1886890525.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,15.468.816.394,12.223.391.660,15468816394.0,12223391660.0
Chi phí khác,Chi phí khác,Chi phí khác,14.586.532.213,46.328.117.531,14586532213.0,46328117531.0
,,,379.134.439.315,340.121.610.771,379134439315.0,340121610771.0
