row_label_raw,row_label_full,col_0,Năm nayVND,Năm trước(Trình bày lại)VND,numeric__Năm nayVND,numeric__Năm trước(Trình bày lại)VND
Khoản nộp phạt,Khoản nộp phạt,Khoản nộp phạt,706.015.547,1.127.123.989,706015547.0,1127123989.0
Chi phí khấu hao tài sản các niên độ trước,Chi phí khấu hao tài sản các niên độ trước,Chi phí khấu hao tài sản các niên độ trước,-,(33.159.180.094),,-33159180094.0
Tiền thuê đất các niên độ trước,Tiền thuê đất các niên độ trước,Tiền thuê đất các niên độ trước,-,41.752.099.594,,41752099594.0
Chi phí giải phóng mặt bằng Cảng hàng không quốc tế Phú Quốc,Chi phí giải phóng mặt bằng Cảng hàng không quốc tế Phú Quốc,Chi phí giải phóng mặt bằng Cảng hàng không quốc tế Phú Quốc,-,8.465.876.857,,8465876857.0
Các khoản khác,Các khoản khác,Các khoản khác,211.390.374,2.360.112.545,211390374.0,2360112545.0
,,,917.405.921,20.546.032.891,917405921.0,20546032891.0
