row_label_raw,row_label_full,col_0,Cổ phần,Số cuối năm %,VND,Cổ phần_1,Số đầu năm %,VND_1,numeric__Cổ phần,numeric__Số cuối năm %,numeric__VND,numeric__Cổ phần_1,numeric__Số đầu năm %,numeric__VND_1
Ủy ban Quản lý vốn Nhà nước tại Doanh nghiệp,Ủy ban Quản lý vốn Nhà nước tại Doanh nghiệp,Ủy ban Quản lý vốn Nhà nước tại Doanh nghiệp,2.076.943.011,95.396,20.769.430.110.000,2.076.943.011,95.396,20.769.430.110.000,2076943011.0,95396.0,20769430110000.0,2076943011.0,95396.0,20769430110000.0
Các cỏ đông khác,Các cỏ đông khác,Các cỏ đông khác,100.055.725,4.596,1.000.557.250.000,100.186.525,4.602,1.001.865.250.000,100055725.0,4596.0,1000557250000.0,100186525.0,4602.0,1001865250000.0
Cổ phiếu quỹ,Cổ phiếu quỹ,Cổ phiếu quỹ,174.500,0.068,1.745.000.000,43.700,0.002,437.000.000,174500.0,68.0,1745000000.0,43700.0,2.0,437000000.0
,,,2.177.173.236,100,21.771.732.360.000,2.177.173.236,100,21.771.732.360.000,2177173236.0,100.0,21771732360000.0,2177173236.0,100.0,21771732360000.0
