row_label_raw,row_label_full,col_0,Năm nayVND,Năm trước(Trình bày lại)VND,numeric__Năm nayVND,numeric__Năm trước(Trình bày lại)VND
Lợi nhuận trước thuếĐiều chỉnh cho thu nhập chịu thuế,Lợi nhuận trước thuếĐiều chỉnh cho thu nhập chịu thuế,Lợi nhuận trước thuếĐiều chỉnh cho thu nhập chịu thuế,10.155.787.420.979,7.618.175.620.385,10155787420979.0,7618175620385.0
Các khoản điều chỉnh tăng,Các khoản điều chỉnh tăng,Các khoản điều chỉnh tăng,487.530.322.504,512.756.879.414,487530322504.0,512756879414.0
Các khoản điều chỉnh giảm,Các khoản điều chỉnh giảm,Các khoản điều chỉnh giảm,(520.418.738.050),(479.455.583.522),-520418738050.0,-479455583522.0
Thu nhập không chịu thuế,Thu nhập không chịu thuế,Thu nhập không chịu thuế,(449.669.566.873),(392.391.080.030),-449669566873.0,-392391080030.0
Thu nhập tính thuế năm hiện hành,Thu nhập tính thuế năm hiện hành,Thu nhập tính thuế năm hiện hành,9.673.229.438.560,7.259.085.836.247,9673229438560.0,7259085836247.0
Thuế suất thông thường,Thuế suất thông thường,Thuế suất thông thường,20%,20%,0.2,0.2
Chi phí thuế thu nhập doanh nghiệp hiện hành,Chi phí thuế thu nhập doanh nghiệp hiện hành,Chi phí thuế thu nhập doanh nghiệp hiện hành,1.934.645.887.712,1.451.817.167.249,1934645887712.0,1451817167249.0
