row_label_raw,row_label_full,col_0,2018,2017,numeric__2018,numeric__2017
"Tổng số cán bộ, công nhân viên (người)","Tổng số cán bộ, công nhân viên (người)","Tổng số cán bộ, công nhân viên (người)",17.215,16.227,17215.0,16227.0
"Thu nhập của cán bộ, công nhân viênTổng quỹ lương và phụ cấp (Triệu VND)(Thuyết minh 32)","Thu nhập của cán bộ, công nhân viênTổng quỹ lương và phụ cấp (Triệu VND)(Thuyết minh 32)","Thu nhập của cán bộ, công nhân viênTổng quỹ lương và phụ cấp (Triệu VND)(Thuyết minh 32)",6.920.065,6.289.709,6920065.0,6289709.0
Thu nhập bình quân tháng/người (Triệu VND),Thu nhập bình quân tháng/người (Triệu VND),Thu nhập bình quân tháng/người (Triệu VND),"33,50","32,30",33.5,32.3
