row_label_raw,row_label_full,Chứng khoán đầu tư giữ đến ngày đáo hạn,31/12/2018Triệu VND > Chứng khoán đầu tư giữ đến ngày đáo hạn,31/12/2017Triệu VND > Chứng khoán đầu tư giữ đến ngày đáo hạn,numeric__31/12/2018Triệu VND > Chứng khoán đầu tư giữ đến ngày đáo hạn,numeric__31/12/2017Triệu VND > Chứng khoán đầu tư giữ đến ngày đáo hạn
Trái phiếu Chính phủ,Trái phiếu Chính phủ,Trái phiếu Chính phủ,83.967.301,73.423.370,83967301.0,73423370.0
Chứng khoán nợ do các TCTD khác trong nước phát hành,Chứng khoán nợ do các TCTD khác trong nước phát hành,Chứng khoán nợ do các TCTD khác trong nước phát hành,22.601.979,7.647.900,22601979.0,7647900.0
Chứng khoán nợ do các TCKT trong nước phát hành,Chứng khoán nợ do các TCKT trong nước phát hành,Chứng khoán nợ do các TCKT trong nước phát hành,7.681.750,14.332.751,7681750.0,14332751.0
,,,114.251.030,95.404.021,114251030.0,95404021.0
Dự phòng rủi ro chứng khoán đầu tư giữ đến ngày đáo hạn (ii),Dự phòng rủi ro chứng khoán đầu tư giữ đến ngày đáo hạn (ii),Dự phòng rủi ro chứng khoán đầu tư giữ đến ngày đáo hạn (ii),(187.734),(123.547),-187734.0,-123547.0
Tổng chứng khoán đầu tư giữ đến ngày đáo hạn,Tổng chứng khoán đầu tư giữ đến ngày đáo hạn,Tổng chứng khoán đầu tư giữ đến ngày đáo hạn,114.063.296,95.280.474,114063296.0,95280474.0
