row_label_raw,row_label_full,col_0,2018Triệu VND,2017Triệu VND,numeric__2018Triệu VND,numeric__2017Triệu VND
Thu nhập từ hoạt động dịch vụ,Thu nhập từ hoạt động dịch vụ,Thu nhập từ hoạt động dịch vụ,Thu nhập từ hoạt động dịch vụ,Thu nhập từ hoạt động dịch vụ,,
Thu từ dịch vụ thanh toán,Thu nhập từ hoạt động dịch vụ > Thu từ dịch vụ thanh toán,Thu từ dịch vụ thanh toán,4.590.636,3.451.048,4590636.0,3451048.0
Thu từ dịch vụ ngân quỹ,Thu nhập từ hoạt động dịch vụ > Thu từ dịch vụ ngân quỹ,Thu từ dịch vụ ngân quỹ,245.694,243.295,245694.0,243295.0
Thu từ nghiệp vụ ủy thác và đại lý,Thu nhập từ hoạt động dịch vụ > Thu từ nghiệp vụ ủy thác và đại lý,Thu từ nghiệp vụ ủy thác và đại lý,6.321,30.477,6321.0,30477.0
Thu khác,Thu nhập từ hoạt động dịch vụ > Thu khác,Thu khác,2.179.504,1.653.356,2179504.0,1653356.0
,,,7.022.155,5.378.176,7022155.0,5378176.0
Chi phí từ hoạt động dịch vụ,Chi phí từ hoạt động dịch vụ,Chi phí từ hoạt động dịch vụ,Chi phí từ hoạt động dịch vụ,Chi phí từ hoạt động dịch vụ,,
Chi về dịch vụ thanh toán,Chi phí từ hoạt động dịch vụ > Chi về dịch vụ thanh toán,Chi về dịch vụ thanh toán,(2.907.563),(2.190.939),-2907563.0,-2190939.0
Chi về dịch vụ ngân quỹ,Chi phí từ hoạt động dịch vụ > Chi về dịch vụ ngân quỹ,Chi về dịch vụ ngân quỹ,(69.372),(59.688),-69372.0,-59688.0
Chi về dịch vụ viễn thông,Chi phí từ hoạt động dịch vụ > Chi về dịch vụ viễn thông,Chi về dịch vụ viễn thông,(100.790),(94.812),-100790.0,-94812.0
Chi về nghiệp vụ ủy thác và đại lý,Chi phí từ hoạt động dịch vụ > Chi về nghiệp vụ ủy thác và đại lý,Chi về nghiệp vụ ủy thác và đại lý,(746),(7.093),-746.0,-7093.0
Chi khác,Chi phí từ hoạt động dịch vụ > Chi khác,Chi khác,(541.192),(487.435),-541192.0,-487435.0
,,,(3.619.663),(2.839.967),-3619663.0,-2839967.0
,,,3.402.492,2.538.209,3402492.0,2538209.0
