row_label_raw,row_label_full,col_0,Năm nayVND,Năm trướcVND,numeric__Năm nayVND,numeric__Năm trướcVND
Chi phí nguyên vật liệu,Chi phí nguyên vật liệu,Chi phí nguyên vật liệu,7.528.678.149.605,5.991.515.125.700,7528678149605.0,5991515125700.0
Chi phí nhân công,Chi phí nhân công,Chi phí nhân công,456.482.505.755,374.547.137.576,456482505755.0,374547137576.0
Chi phí khấu hao tài sản cổ định,Chi phí khấu hao tài sản cổ định,Chi phí khấu hao tài sản cổ định,34.398.406.238,30.451.035.779,34398406238.0,30451035779.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,135.612.428.977,103.369.636.789,135612428977.0,103369636789.0
Chi phí bằng tiền khác,Chi phí bằng tiền khác,Chi phí bằng tiền khác,242.647.709.316,262.902.156.258,242647709316.0,262902156258.0
,,,8.397.819.199.891,6.762.785.092.102,8397819199891.0,6762785092102.0
