row_label_raw,row_label_full,col_0,Số cuối năm > Giá trị VND,Số cuối năm > Số có khả năng trả nợ VND,Số đầu năm > Giá trị VND,Số đầu năm > Số có khả năng trả nợ VND,numeric__Số cuối năm > Giá trị VND,numeric__Số cuối năm > Số có khả năng trả nợ VND,numeric__Số đầu năm > Giá trị VND,numeric__Số đầu năm > Số có khả năng trả nợ VND
Công ty TNHH Forte Jewellery (HK),Công ty TNHH Forte Jewellery (HK),Công ty TNHH Forte Jewellery (HK),91.846.814.195,91.846.814.195,13.580.648.775,13.580.648.775,91846814195.0,91846814195.0,13580648775.0,13580648775.0
Công ty TNHH Sherenuj Fareast,Công ty TNHH Sherenuj Fareast,Công ty TNHH Sherenuj Fareast,54.758.478.557,54.758.478.557,12.596.607.000,12.596.607.000,54758478557.0,54758478557.0,12596607000.0,12596607000.0
Phải trả cho các đãi tương khác,Phải trả cho các đãi tương khác,Phải trả cho các đãi tương khác,179.125.448.326,179.125.448.326,165.070.655.766,165.070.655.766,179125448326.0,179125448326.0,165070655766.0,165070655766.0
,,,325.730.741.078,325.730.741.078,191.247.911.541,191.247.911.541,325730741078.0,325730741078.0,191247911541.0,191247911541.0
