row_label_raw,row_label_full,col_0,Số cuối nămVND,Số đầu nămVND,numeric__Số cuối nămVND,numeric__Số đầu nămVND
a. Ngân hạn,a. Ngân hạn,a. Ngân hạn,27.608.104.037,29.031.191.004,27608104037.0,29031191004.0
- Tài sản thừa chờ giải quyết,- Tài sản thừa chờ giải quyết,- Tài sản thừa chờ giải quyết,533.501.183,666.637.223,533501183.0,666637223.0
- Kinh phí công đoàn,- Kinh phí công đoàn,- Kinh phí công đoàn,962.909.881,2.679.311.205,962909881.0,2679311205.0
- Bảo hiểm xã hội,- Bảo hiểm xã hội,- Bảo hiểm xã hội,7.942.084,8.131.384,7942084.0,8131384.0
- Bảo hiểm y tế,- Bảo hiểm y tế,- Bảo hiểm y tế,-,309.565,,309565.0
- Bảo hiểm thất nghiệp,- Bảo hiểm thất nghiệp,- Bảo hiểm thất nghiệp,342.266,615.766,342266.0,615766.0
- Phải trả quỹ Hội đồng Quản trị,- Phải trả quỹ Hội đồng Quản trị,- Phải trả quỹ Hội đồng Quản trị,494.729.568,803.029.644,494729568.0,803029644.0
- Phải trả quỹ Ban Giám đốc,- Phải trả quỹ Ban Giám đốc,- Phải trả quỹ Ban Giám đốc,3.571.168.667,6.071.220.092,3571168667.0,6071220092.0
- Phải trả quỹ công đoàn,- Phải trả quỹ công đoàn,- Phải trả quỹ công đoàn,5.902.835.563,4.241.530.139,5902835563.0,4241530139.0
- Thuế thu nhập cá nhân nộp thay cho cổ đông,- Thuế thu nhập cá nhân nộp thay cho cổ đông,- Thuế thu nhập cá nhân nộp thay cho cổ đông,1.350.050.545,8.318.214.645,1350050545.0,8318214645.0
"- Các khoản phải trả, phải nộp khác","- Các khoản phải trả, phải nộp khác","- Các khoản phải trả, phải nộp khác",14.784.624.280,6.242.191.341,14784624280.0,6242191341.0
b. Dài hạn,b. Dài hạn,b. Dài hạn,628.026.000,403.668.000,628026000.0,403668000.0
"- Các khoản phải trả, phải nộp khác","- Các khoản phải trả, phải nộp khác","- Các khoản phải trả, phải nộp khác",628.026.000,403.668.000,628026000.0,403668000.0
,,,28.236.130.037,29.434.859.004,28236130037.0,29434859004.0
