row_label_raw,row_label_full,col_0,Số cuối năm,Đơn vị tính: VND,numeric__Số cuối năm,numeric__Đơn vị tính: VND
Người mua trả tiền trước,Người mua trả tiền trước,Người mua trả tiền trước,302.845.083.321,105.642.740.156,302845083321.0,105642740156.0
- Công ty TNHH Thiết bị điện Quý Dằng,- Công ty TNHH Thiết bị điện Quý Dằng,- Công ty TNHH Thiết bị điện Quý Dằng,77.017.614.186,14.194.000.000,77017614186.0,14194000000.0
- Công ty Cổ phần Đầu tư Mai Tiến Phát,- Công ty Cổ phần Đầu tư Mai Tiến Phát,- Công ty Cổ phần Đầu tư Mai Tiến Phát,35.951.226.933,7.901.000.000,35951226933.0,7901000000.0
- Công ty Cổ phần SCI E&C,- Công ty Cổ phần SCI E&C,- Công ty Cổ phần SCI E&C,30.954.802.949,-,30954802949.0,
- Công ty Cổ phần Tập đoàn Đức Tường,- Công ty Cổ phần Tập đoàn Đức Tường,- Công ty Cổ phần Tập đoàn Đức Tường,28.821.400.000,19.748.537.539,28821400000.0,19748537539.0
- Người mua trả tiền trước khác,- Người mua trả tiền trước khác,- Người mua trả tiền trước khác,130.100.039.253,63.799.202.617,130100039253.0,63799202617.0
Bên liên quan trả tiền trước (Thuyết minh số 34),Bên liên quan trả tiền trước (Thuyết minh số 34),Bên liên quan trả tiền trước (Thuyết minh số 34),-,5.403.109.302,,5403109302.0
TỔNG CỔNG,TỔNG CỔNG,TỔNG CỔNG,302.845.083.321,111.045.849.458,302845083321.0,111045849458.0
