row_label_raw,row_label_full,Mã số,NGUỒN VỐN,Thuyết minh,Số cuối năm,Số đầu năm,numeric__NGUỒN VỐN,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
300,300,300,C. NỘ PHẢI TRẢ,,18.936.906.032.823,12.584.877.445.715,,,18936906032823.0,12584877445715.0
310,310,310,I. Nợ ngắn hạn,,10.831.294.477.533,7.655.136.785.119,,,10831294477533.0,7655136785119.0
311,311,311,1. Phải trả người bán ngắn hạn,18.1,2.964.515.738.425,1.132.885.871.455,,181.0,2964515738425.0,1132885871455.0
312,312,312,2. Người mua trả tiền trước ngắn hạn,18.2,302.845.083.321,111.045.849.458,,182.0,302845083321.0,111045849458.0
313,313,313,3. Thuế và các khoản phải nộp Nhà nước,19,123.574.463.689,140.199.776.421,,19.0,123574463689.0,140199776421.0
314,314,314,4. Phải trả người lao động,,171.229.457.012,184.960.606.980,,,171229457012.0,184960606980.0
315,315,315,5. Chi phí phải trả ngắn hạn,20,168.377.163.149,176.216.703.955,,20.0,168377163149.0,176216703955.0
318,318,318,6. Doanh thu chưa thực hiện ngắn hạn,,21.977.772.480,45.060.676.262,,,21977772480.0,45060676262.0
319,319,319,7. Phải trả ngắn hạn khác,21,2.624.943.927.149,1.763.561.872.741,,21.0,2624943927149.0,1763561872741.0
320,320,320,8. Vay và nợ ngắn hạn,22,4.328.509.240.283,4.008.854.549.871,,22.0,4328509240283.0,4008854549871.0
321,321,321,9. Dự phòng phải trả ngắn hạn,23,76.240.526.352,58.847.570.786,,23.0,76240526352.0,58847570786.0
322,322,322,"10. Quỹ khen thưởng, phúc lợi",24,49.081.105.673,33.503.307.190,,24.0,49081105673.0,33503307190.0
330,330,330,II. Nợ dài hạn,,8.105.611.555.290,4.929.740.660.596,,,8105611555290.0,4929740660596.0
331,331,331,1. Phải trả người bán dài hạn,18.1,72.620.064.000,44.697.450.000,,181.0,72620064000.0,44697450000.0
336,336,336,2. Doanh thu chưa thực hiện dài hạn,25,42.553.655.782,43.642.636.966,,25.0,42553655782.0,43642636966.0
337,337,337,3. Phải trả dài hạn khác,21,20.519.332.766,39.951.560.809,,21.0,20519332766.0,39951560809.0
338,338,338,4. Vay và nợ dài hạn,22,7.752.211.494.649,4.561.953.701.156,,22.0,7752211494649.0,4561953701156.0
341,341,341,5. Thuế thu nhập hoãn lại phải trả,33.3,136.935.268.307,166.002.099.305,,333.0,136935268307.0,166002099305.0
342,342,342,6. Dự phòng phải trả dài hạn,23,80.771.739.786,73.493.212.360,,23.0,80771739786.0,73493212360.0
