row_label_raw,row_label_full,col_0,Don vị tính: VND,Don vị tính: VND_1,numeric__Don vị tính: VND,numeric__Don vị tính: VND_1
,,,Năm nay,Năm trước,,
"Chi phí nguyên liệu, vật liệu, hàng hóa","Chi phí nguyên liệu, vật liệu, hàng hóa","Chi phí nguyên liệu, vật liệu, hàng hóa",12.175.552.422.545,9.880.154.619.176,12175552422545.0,9880154619176.0
Chi phí nhân công,Chi phí nhân công,Chi phí nhân công,882.069.938.245,951.949.519.255,882069938245.0,951949519255.0
Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,562.086.128.426,490.847.869.466,562086128426.0,490847869466.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,1.079.663.397.621,1.525.342.289.258,1079663397621.0,1525342289258.0
Chi phí khác,Chi phí khác,Chi phí khác,574.663.397.621,643.506.735.694,574663397621.0,643506735694.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,15.274.035.284.458,13.491.801.032.849,15274035284458.0,13491801032849.0
