row_label_raw,row_label_full,col_0,Số cuối năm,Số cuối năm_1,Số cuối năm_2,Số đầu năm,Số đầu năm_1,Số đầu năm_2,numeric__Số cuối năm,numeric__Số cuối năm_1,numeric__Số cuối năm_2,numeric__Số đầu năm,numeric__Số đầu năm_1,numeric__Số đầu năm_2
,,,Tổng số,Cổ phiếu phổ thông,Cổ phiếu ưu đãi,Tổng số,Cổ phiếu phổ thông,Cổ phiếu ưu đãi,,,,,,
Vốn góp,Vốn góp,Vốn góp,4.882.440.000.000,4.882.440.000.000,-,4.882.440.000.000,4.882.440.000.000,-,4882440000000.0,4882440000000.0,,4882440000000.0,4882440000000.0,
Thắng dư vốn cổ phần,Thắng dư vốn cổ phần,Thắng dư vốn cổ phần,13.074.761.451,13.074.761.451,-,66.457.000.000,66.457.000.000,-,13074761451.0,13074761451.0,,66457000000.0,66457000000.0,
Cổ phiếu quỹ,Cổ phiếu quỹ,Cổ phiếu quỹ,(102.997.990.700),(102.997.990.700),-,-,-,-,-102997990700.0,-102997990700.0,,,,
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,4.792.516.770.751,4.792.516.770.751,-,4.948.897.000.000,4.948.897.000.000,-,4792516770751.0,4792516770751.0,,4948897000000.0,4948897000000.0,
