row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Năm nay,Đơn vị tính: VND > Năm trước,numeric__Đơn vị tính: VND > Năm nay,numeric__Đơn vị tính: VND > Năm trước
Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,213.818.909.481,265.582.452.783,213818909481.0,265582452783.0
Tiền thuế nộp thừa các năm trước được bù trừ trong năm nay,Tiền thuế nộp thừa các năm trước được bù trừ trong năm nay,Tiền thuế nộp thừa các năm trước được bù trừ trong năm nay,(4.633.877.060),-,-4633877060.0,
Điều chỉnh chi phí thuế TNDN trích thiếu năm trước,Điều chỉnh chi phí thuế TNDN trích thiếu năm trước,Điều chỉnh chi phí thuế TNDN trích thiếu năm trước,527.255.702,2.106.243.645,527255702.0,2106243645.0
Chi phí/(thu nhập) chi phí thuế TNDN hoãn lại,Chi phí/(thu nhập) chi phí thuế TNDN hoãn lại,Chi phí/(thu nhập) chi phí thuế TNDN hoãn lại,7.831.713.320,(17.691.493.734),7831713320.0,-17691493734.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,217.544.001.443,249.997.202.694,217544001443.0,249997202694.0
