row_label_raw,row_label_full,Mã số,CHỈ TIÊU,Thuyết minh,Năm nay,Năm trước,numeric__CHỈ TIÊU,numeric__Thuyết minh,numeric__Năm nay,numeric__Năm trước
,,,III. LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH,,,,,,,
31,31,31,"Tiền thu từ phát hành cổ phiếu, nhận vốn góp của cổ đông không kiểm soát và bán cổ phiếu quỹ",,148.136.200.000,236.860.000.000,,,148136200000.0,236860000000.0
32,32,32,"Tiền trả lại vốn góp cho các chủ sở hữu, mua lại cổ phiếu của doanh nghiệp đã phát hành",,(299.967.829.249),(6.220.002.735),,,-299967829249.0,-6220002735.0
33,33,33,Tiền thu từ đi vay,,21.139.793.091.235,17.990.081.177.215,,,21139793091235.0,17990081177215.0
34,34,34,Tiền trả nợ gốc vay,,(17.694.910.537.694),(15.286.943.187.002),,,-17694910537694.0,-15286943187002.0
36,36,36,"Cổ tức, lợi nhuận đã trả cho chủ sở hữu",,(47.595.930.511),(170.499.387.478),,,-47595930511.0,-170499387478.0
,,,Trong đó:,,,,,,,
,,,"Cổ tức, lợi nhuận đã trả cho chủ sở hữu của công ty mẹ",,(6.430.000),(137.995.000),,,-6430000.0,-137995000.0
,,,"Cổ tức, lợi nhuận đã trả cho cổ đông không kiểm soát",,(47.589.500.511),(170.361.392.478),,,-47589500511.0,-170361392478.0
40,40,40,Lưu chuyển tiền thuần từ hoạt động tài chính,,3.245.454.993.781,2.763.278.600.000,,,3245454993781.0,2763278600000.0
50,50,50,Lưu chuyển tiền thuần trong năm,,638.838.376.343,(2.736.031.800),,,638838376343.0,-2736031800.0
60,60,60,Tiền và tương đương tiền đầu năm,,920.972.296.193,923.667.098.002,,,920972296193.0,923667098002.0
61,61,61,Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,,(570.996.841),41.229.991,,,-570996841.0,41229991.0
70,70,70,Tiền và tương đương tiền cuối năm,5,1.559.239.675.695,920.972.296.193,,5.0,1559239675695.0,920972296193.0
