row_label_raw,row_label_full,col_0,Số cuối năm,Đơn vị tính: VND > Số đầu năm,numeric__Số cuối năm,numeric__Đơn vị tính: VND > Số đầu năm
Dự án nhà máy điện gió Hướng Phùng,Dự án nhà máy điện gió Hướng Phùng,Dự án nhà máy điện gió Hướng Phùng,339.426.426.599,19.268.261.664,339426426599.0,19268261664.0
"Dự án nhà máy điện gió Gelex 1, 2, 3","Dự án nhà máy điện gió Gelex 1, 2, 3","Dự án nhà máy điện gió Gelex 1, 2, 3",364.989.033.065,4.011.709.357,364989033065.0,4011709357.0
Dự án đầu tư xây dựng hệ thống cấp nước chuỗi đỏ thị Sơn Tây - Hòa Lạc - Xuân Mai - Miếu Môn - Hà Nội - Hà Đông,Dự án đầu tư xây dựng hệ thống cấp nước chuỗi đỏ thị Sơn Tây - Hòa Lạc - Xuân Mai - Miếu Môn - Hà Nội - Hà Đông,Dự án đầu tư xây dựng hệ thống cấp nước chuỗi đỏ thị Sơn Tây - Hòa Lạc - Xuân Mai - Miếu Môn - Hà Nội - Hà Đông,136.242.245.166,109.447.874.442,136242245166.0,109447874442.0
Dự án trung tâm thương mại và văn phòng cao cấp tại 799 Kinh Dương Vương (*),Dự án trung tâm thương mại và văn phòng cao cấp tại 799 Kinh Dương Vương (*),Dự án trung tâm thương mại và văn phòng cao cấp tại 799 Kinh Dương Vương (*),127.443.482.364,127.443.482.364,127443482364.0,127443482364.0
Dự án nhà máy sản xuất dây cấp điện tại Cadivi Miền Bắc,Dự án nhà máy sản xuất dây cấp điện tại Cadivi Miền Bắc,Dự án nhà máy sản xuất dây cấp điện tại Cadivi Miền Bắc,24.320.743.126,52.367.247.149,24320743126.0,52367247149.0
"Máy móc, thiết bị và phương tiện vận tải đang được lắp đặt","Máy móc, thiết bị và phương tiện vận tải đang được lắp đặt","Máy móc, thiết bị và phương tiện vận tải đang được lắp đặt",16.537.868.285,20.963.350.069,16537868285.0,20963350069.0
Chi phí liên quan đến cấp phép chứng chỉ ASTA,Chi phí liên quan đến cấp phép chứng chỉ ASTA,Chi phí liên quan đến cấp phép chứng chỉ ASTA,-,42.662.785.190,,42662785190.0
Dự án nâng cấp cảng Long Bình,Dự án nâng cấp cảng Long Bình,Dự án nâng cấp cảng Long Bình,-,29.955.346.165,,29955346165.0
Dự án nâng cao năng lực sản xuất cấp trung thế ngầm tại Nhà máy Cadivi Sài Gòn,Dự án nâng cao năng lực sản xuất cấp trung thế ngầm tại Nhà máy Cadivi Sài Gòn,Dự án nâng cao năng lực sản xuất cấp trung thế ngầm tại Nhà máy Cadivi Sài Gòn,-,17.809.936.740,,17809936740.0
Dự án Cadivi Tower,Dự án Cadivi Tower,Dự án Cadivi Tower,46.086.431.855,3.583.024.215,46086431855.0,3583024215.0
Xây dựng cơ bản dở dang khác,Xây dựng cơ bản dở dang khác,Xây dựng cơ bản dở dang khác,76.541.365.068,98.524.073.106,76541365068.0,98524073106.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,1.131.587.595.528,526.037.090.461,1131587595528.0,526037090461.0
