row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Năm nay,Đơn vị tính: VND > Năm trước,numeric__Đơn vị tính: VND > Năm nay,numeric__Đơn vị tính: VND > Năm trước
Giá vốn hoạt động sản xuất và kinh doanh thiết bị điện,Giá vốn hoạt động sản xuất và kinh doanh thiết bị điện,Giá vốn hoạt động sản xuất và kinh doanh thiết bị điện,14.106.335.312.848,10.677.350.226.156,14106335312848.0,10677350226156.0
Giá vốn dịch vụ vận tải và kho vận cung cấp,Giá vốn dịch vụ vận tải và kho vận cung cấp,Giá vốn dịch vụ vận tải và kho vận cung cấp,607.824.912.639,1.277.229.290.017,607824912639.0,1277229290017.0
Giá vốn sản xuất và kinh doanh măng năng lượng,Giá vốn sản xuất và kinh doanh măng năng lượng,Giá vốn sản xuất và kinh doanh măng năng lượng,468.666.731.340,383.325.970.509,468666731340.0,383325970509.0
Giá vốn khác,Giá vốn khác,Giá vốn khác,138.696.099.620,238.097.273.614,138696099620.0,238097273614.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,15.321.523.056.447,12.576.002.760.296,15321523056447.0,12576002760296.0
