row_label_raw,row_label_full,col_0,Số cuối năm > Giá gốc (VND),Số cuối năm > Giá trị có thể thu hồi (VND),Số đầu năm > Giá gốc (VND),Số đầu năm > Giá trị có thể thu hồi (VND),numeric__Số cuối năm > Giá gốc (VND),numeric__Số cuối năm > Giá trị có thể thu hồi (VND),numeric__Số đầu năm > Giá gốc (VND),numeric__Số đầu năm > Giá trị có thể thu hồi (VND)
Công ty Cổ phần Kim loại màu Ngọc Sơn,Công ty Cổ phần Kim loại màu Ngọc Sơn,Công ty Cổ phần Kim loại màu Ngọc Sơn,106.288.046.487,-,106.288.046.487,-,106288046487.0,,106288046487.0,
Công ty Cổ phần Sản Xuất Thanh Vân,Công ty Cổ phần Sản Xuất Thanh Vân,Công ty Cổ phần Sản Xuất Thanh Vân,57.814.174.949,-,-,-,57814174949.0,,,
Các khoản khác,Các khoản khác,Các khoản khác,74.769.858.983,7.520.129.432,111.219.805.621,630.493.335,74769858983.0,7520129432.0,111219805621.0,630493335.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,238.872.080.419,7.520.129.432,217.507.852.108,630.493.335,238872080419.0,7520129432.0,217507852108.0,630493335.0
