row_label_raw,row_label_full,col_0,Tổng nợ cho vay triệu đồng,Tổng tiền gửi tại NHNN và các TCTD khác triệu đồng,Cam kết ngoại bằng triệu đồng,Công cụ tài chính phải sinh triệu đồng,Kinh doanh và đầu tư chứng khoán triệu đồng,numeric__Tổng nợ cho vay triệu đồng,numeric__Tổng tiền gửi tại NHNN và các TCTD khác triệu đồng,numeric__Cam kết ngoại bằng triệu đồng,numeric__Công cụ tài chính phải sinh triệu đồng,numeric__Kinh doanh và đầu tư chứng khoán triệu đồng
Trong nước,Trong nước,Trong nước,360.796.349,72.463.904,447.440.539,274.294,136.697.570,360796349.0,72463904.0,447440539.0,274294.0,136697570.0
Nước ngoài,Nước ngoài,Nước ngoài,2.758.429,1.651.184,66.530,-,114.103,2758429.0,1651184.0,66530.0,,114103.0
,,,363.554.778,74.115.088,447.507.069,274.294,136.811.673,363554778.0,74115088.0,447507069.0,274294.0,136811673.0
