row_label_raw,row_label_full,col_0,Thuyết minh,Năm 2021 triệu đồng,Năm 2020 triệu đồng,numeric__Thuyết minh,numeric__Năm 2021 triệu đồng,numeric__Năm 2020 triệu đồng
LUFU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,LUFU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,LUFU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,LUFU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,LUFU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,LUFU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,,,
Thu nhập lãi và các khoản thu nhập tương tự nhận được Chi phí lãi và các chi phí tương tự đã trả,Thu nhập lãi và các khoản thu nhập tương tự nhận được Chi phí lãi và các chi phí tương tự đã trả,Thu nhập lãi và các khoản thu nhập tương tự nhận được Chi phí lãi và các chi phí tương tự đã trả,,37.648.210(12.053.063),32.836.478(12.272.703),,,
"Thu nhập từ hoạt động dịch vụ nhận được Chênh lệch số tiền thực thu/(thực chỉ) từ hoạt động kinh doanh (ngoại tệ, vàng bạc, chứng khoán)","Thu nhập lãi và các khoản thu nhập tương tự nhận được Chi phí lãi và các chi phí tương tự đã trả > Thu nhập từ hoạt động dịch vụ nhận được Chênh lệch số tiền thực thu/(thực chỉ) từ hoạt động kinh doanh (ngoại tệ, vàng bạc, chứng khoán)","Thu nhập từ hoạt động dịch vụ nhận được Chênh lệch số tiền thực thu/(thực chỉ) từ hoạt động kinh doanh (ngoại tệ, vàng bạc, chứng khoán)",,4.367.378,3.575.553,,4367378.0,3575553.0
Thu nhập khác,Thu nhập lãi và các khoản thu nhập tương tự nhận được Chi phí lãi và các chi phí tương tự đã trả > Thu nhập khác,Thu nhập khác,,3.097.962,1.607.374,,3097962.0,1607374.0
"Tiền thu các khoản nợ đã được xử lý xoá, bù đắp bằng nguồn dự phòng rủi ro","Thu nhập lãi và các khoản thu nhập tương tự nhận được Chi phí lãi và các chi phí tương tự đã trả > Tiền thu các khoản nợ đã được xử lý xoá, bù đắp bằng nguồn dự phòng rủi ro","Tiền thu các khoản nợ đã được xử lý xoá, bù đắp bằng nguồn dự phòng rủi ro",33,557.087,75.057,33.0,557087.0,75057.0
"Tiền chi trả cho nhân viên và hoạt động quản lý, công vụ","Thu nhập lãi và các khoản thu nhập tương tự nhận được Chi phí lãi và các chi phí tương tự đã trả > Tiền chi trả cho nhân viên và hoạt động quản lý, công vụ","Tiền chi trả cho nhân viên và hoạt động quản lý, công vụ",,2.689.366,1.599.755,,2689366.0,1599755.0
Tiền thuế thu nhập thực nộp trong năm,Thu nhập lãi và các khoản thu nhập tương tự nhận được Chi phí lãi và các chi phí tương tự đã trả > Tiền thuế thu nhập thực nộp trong năm,Tiền thuế thu nhập thực nộp trong năm,37.1,(12.114.505)(2.962.863),(10.057.337)(2.037.888),371.0,,
Lưu chuyển tiền thuần từ hoạt động kinh doanh trước những thay đổi về tài sản và nợ phải trả hoạt động,Thu nhập lãi và các khoản thu nhập tương tự nhận được Chi phí lãi và các chi phí tương tự đã trả > Lưu chuyển tiền thuần từ hoạt động kinh doanh trước những thay đổi về tài sản và nợ phải trả hoạt động,Lưu chuyển tiền thuần từ hoạt động kinh doanh trước những thay đổi về tài sản và nợ phải trả hoạt động,,21.229.572,15.326.289,,21229572.0,15326289.0
Những thay đổi về tài sản hoạt động(Tăng)/giảm các khoản tiền gửi và cho vay các tổ chức tín dụng khác,Thu nhập lãi và các khoản thu nhập tương tự nhận được Chi phí lãi và các chi phí tương tự đã trả > Những thay đổi về tài sản hoạt động(Tăng)/giảm các khoản tiền gửi và cho vay các tổ chức tín dụng khác,Những thay đổi về tài sản hoạt động(Tăng)/giảm các khoản tiền gửi và cho vay các tổ chức tín dụng khác,,(115.866.503),(73.097.886),,-115866503.0,-73097886.0
Tăng các khoản về kinh doanh chứng khoán,Tăng các khoản về kinh doanh chứng khoán,Tăng các khoản về kinh doanh chứng khoán,,(5.951.475)(33.560.038),4.598.359(16.134.144),,,
Tăng các công cụ tài chính phải sinh và các tài sản tài chính khác,Tăng các khoản về kinh doanh chứng khoán > Tăng các công cụ tài chính phải sinh và các tài sản tài chính khác,Tăng các công cụ tài chính phải sinh và các tài sản tài chính khác,,(237.188),(22.270),,-237188.0,-22270.0
Tăng các khoản cho vay khách hàng,Tăng các khoản về kinh doanh chứng khoán > Tăng các khoản cho vay khách hàng,Tăng các khoản cho vay khách hàng,,(65.261.380),(47.966.360),,-65261380.0,-47966360.0
"Tăng nguồn dự phòng để bù đắp tồn thất các khoản tin dụng, chứng khoán, đầu tư dài hạn, phải thu khác","Tăng các khoản về kinh doanh chứng khoán > Tăng nguồn dự phòng để bù đắp tồn thất các khoản tin dụng, chứng khoán, đầu tư dài hạn, phải thu khác","Tăng nguồn dự phòng để bù đắp tồn thất các khoản tin dụng, chứng khoán, đầu tư dài hạn, phải thu khác",,(3.582.679),(5.413.888),,-3582679.0,-5413888.0
Tăng khác về tài sản hoạt động,Tăng các khoản về kinh doanh chứng khoán > Tăng khác về tài sản hoạt động,Tăng khác về tài sản hoạt động,,(7.273.743),(8.159.583),,-7273743.0,-8159583.0
Những thay đổi về nợ phải trả hoạt động,Tăng các khoản về kinh doanh chứng khoán > Những thay đổi về nợ phải trả hoạt động,Những thay đổi về nợ phải trả hoạt động,,99.105.229,72.511.456,,99105229.0,72511456.0
"Giảm các khoản tiền gửi, tiền vay các tổ chức tín dụng","Tăng các khoản về kinh doanh chứng khoán > Giảm các khoản tiền gửi, tiền vay các tổ chức tín dụng","Giảm các khoản tiền gửi, tiền vay các tổ chức tín dụng",,8.683.912,562.420,,8683912.0,562420.0
Tăng tiền gửi của khách hàng (bao gồm cả Kho bạc Nhà nước),Tăng các khoản về kinh doanh chứng khoán > Tăng tiền gửi của khách hàng (bao gồm cả Kho bạc Nhà nước),Tăng tiền gửi của khách hàng (bao gồm cả Kho bạc Nhà nước),,73.978.699,38.249.389,,73978699.0,38249389.0
