row_label_raw,row_label_full,Các khoản thuế phải nộp Nhà nước(Thuyết minh số 26),31/12/2021triệu đồng > 1.103.385,31/12/2020triệu đồng > 714.467,numeric__31/12/2021triệu đồng > 1.103.385,numeric__31/12/2020triệu đồng > 714.467
Chuyển tiền phải trả,Chuyển tiền phải trả,Chuyển tiền phải trả,661.092,668.663,661092.0,668663.0
Doanh thu chờ phân bổ,Doanh thu chờ phân bổ,Doanh thu chờ phân bổ,1.306.569,3.211.424,1306569.0,3211424.0
Dự phòng nghiệp vụ bảo hiểm,Dự phòng nghiệp vụ bảo hiểm,Dự phòng nghiệp vụ bảo hiểm,7.591.775,4.505.608,7591775.0,4505608.0
Phải trả về dịch vụ thanh toán,Phải trả về dịch vụ thanh toán,Phải trả về dịch vụ thanh toán,7.834.781,8.431.602,7834781.0,8431602.0
Phải trả liên quan đến dịch vụ liên kết,Phải trả liên quan đến dịch vụ liên kết,Phải trả liên quan đến dịch vụ liên kết,447.365,642.895,447365.0,642895.0
"Nhận ký quỹ, ký cược ngắn hạn đầu tư kinh doanh chứng khoán","Nhận ký quỹ, ký cược ngắn hạn đầu tư kinh doanh chứng khoán","Nhận ký quỹ, ký cược ngắn hạn đầu tư kinh doanh chứng khoán",158.249,1.998.030,158249.0,1998030.0
Phải trả và ứng trước của công ty con,Phải trả và ứng trước của công ty con,Phải trả và ứng trước của công ty con,237.024,276.084,237024.0,276084.0
Các khoản chờ thanh toán khác,Các khoản chờ thanh toán khác,Các khoản chờ thanh toán khác,4.165.742,3.808.566,4165742.0,3808566.0
,,,23.505.982,24.257.339,23505982.0,24257339.0
