row_label_raw,row_label_full,"Số lượng cán bộ, công nhân viên bình quân trong năm (người)",Năm 2021 > 15.178,Năm 2020 > 15.208,numeric__Năm 2021 > 15.178,numeric__Năm 2020 > 15.208
"Tổng thu nhập của cán bộ, công nhân viên (triệu đồng)","Tổng thu nhập của cán bộ, công nhân viên (triệu đồng)","Tổng thu nhập của cán bộ, công nhân viên (triệu đồng)",5.756.693,5.279.517,5756693.0,5279517.0
Thu nhập bình quân tháng (triệu đồng/người/tháng),Thu nhập bình quân tháng (triệu đồng/người/tháng),Thu nhập bình quân tháng (triệu đồng/người/tháng),"31,61","28,93",31.61,28.93
