row_label_raw,row_label_full,col_0,Dự phòng chung,Dự phòng cụ thể,Tổng cộng,numeric__Dự phòng chung,numeric__Dự phòng cụ thể,numeric__Tổng cộng
,,,Triệu VND,Triệu VND,Triệu VND,,,
Số dư tại ngày 01/01/2024(Hoàn nhập)/Trích lập dự phòng trong năm 2024,Số dư tại ngày 01/01/2024(Hoàn nhập)/Trích lập dự phòng trong năm 2024,Số dư tại ngày 01/01/2024(Hoàn nhập)/Trích lập dự phòng trong năm 2024,84.076(4.382),1.07552,85.151(4.330),,107552.0,
Số dư tại ngày 31/12/2024(Hoàn nhập) dự phòng trong năm 2025,Số dư tại ngày 31/12/2024(Hoàn nhập) dự phòng trong năm 2025,Số dư tại ngày 31/12/2024(Hoàn nhập) dự phòng trong năm 2025,79.694(17.570),1.127(1.127),80.821(18.697),,,
Số dư tại ngày 31/12/2025,Số dư tại ngày 31/12/2024(Hoàn nhập) dự phòng trong năm 2025 > Số dư tại ngày 31/12/2025,Số dư tại ngày 31/12/2025,62.124,-,62.124,62124.0,,62124.0
