row_label_raw,row_label_full,col_0,Nguyên giá/Giá hợp lýkhi ghi nhậnban đầu,Giá trịkhấu haolũy kế,Giá trị còn lại,numeric__Nguyên giá/Giá hợp lýkhi ghi nhậnban đầu,numeric__Giá trịkhấu haolũy kế,numeric__Giá trị còn lại
,,,Triệu VND,Triệu VND,Triệu VND,,,
"TSCĐ vô hình, chiếm tỷ trọng lớntrong tổng tài sản","TSCĐ vô hình, chiếm tỷ trọng lớntrong tổng tài sản","TSCĐ vô hình, chiếm tỷ trọng lớntrong tổng tài sản",6.821.838,2.089.397,4.732.441,6821838.0,2089397.0,4732441.0
Nguyên giá của TSCĐ vô hình khấuhao hết những vẫn còn sử dụng,Nguyên giá của TSCĐ vô hình khấuhao hết những vẫn còn sử dụng,Nguyên giá của TSCĐ vô hình khấuhao hết những vẫn còn sử dụng,1.648.757,1.648.757,-,1648757.0,1648757.0,
