row_label_raw,row_label_full,col_0,Năm nayVND,Năm trướcVND,numeric__Năm nayVND,numeric__Năm trướcVND
Lãi tiền gửi và cho vay,Lãi tiền gửi và cho vay,Lãi tiền gửi và cho vay,1.262.868.043.382,1.258.679.587.670,1262868043382.0,1258679587670.0
Lãi chênh lệch tỷ giá,Lãi chênh lệch tỷ giá,Lãi chênh lệch tỷ giá,803.469.992.194,1.325.029.294.409,803469992194.0,1325029294409.0
Doanh thu hoạt động tài chính khác,Doanh thu hoạt động tài chính khác,Doanh thu hoạt động tài chính khác,15.451.787.464,35.208.358.208,15451787464.0,35208358208.0
,,,2.081.789.823.040,2.618.917.240.287,2081789823040.0,2618917240287.0
