row_label_raw,row_label_full,Thuế giá trị gia tăng > Thuế giá trị gia tănghàng nhập khẩu,Số phải thuđâu nămVND > 4.429.786.628 > 478.701.807,Số phải trảđâu nămVND > 30.512.129.784 > -,Số phải thu/nộp trong nămVND > 955.265.411.554 > 8.800.471.236.111,Số đã thựcnộp trong nămVND > 903.006.006.561 > 8.765.751.982.179,Báncông ty conVND > -,Số phải thucuối nămVND > 573.338.927 > 478.767.465,Số phải trảcuối nămVND > 78.915.087.076 > 34.719.319.590,numeric__Số phải thuđâu nămVND > 4.429.786.628 > 478.701.807,numeric__Số phải trảđâu nămVND > 30.512.129.784 > -,numeric__Số phải thu/nộp trong nămVND > 955.265.411.554 > 8.800.471.236.111,numeric__Số đã thựcnộp trong nămVND > 903.006.006.561 > 8.765.751.982.179,numeric__Báncông ty conVND > -,numeric__Số phải thucuối nămVND > 573.338.927 > 478.767.465,numeric__Số phải trảcuối nămVND > 78.915.087.076 > 34.719.319.590
Thuế tiêu thụ đặc biệt,Thuế tiêu thụ đặc biệt,Thuế tiêu thụ đặc biệt,-,1.643.290.559,263.780.846.347,262.455.252.860,-,-,2.968.884.046,,1643290559.0,263780846347.0,262455252860.0,,,2968884046.0
Thuế xuất nhập khẩu,Thuế xuất nhập khẩu,Thuế xuất nhập khẩu,8.288.807,-,398.224.486.669,398.817.193.326,-,600.995.464,-,8288807.0,,398224486669.0,398817193326.0,,600995464.0,
Thuế thu nhậpdoanh nghiệp,Thuế thu nhậpdoanh nghiệp,Thuế thu nhậpdoanh nghiệp,4.402.005.044,1.664.410.805.595,2.574.223.834.884,1.994.842.667.708,(90.191.488),2.290.176.101,2.241.589.952.340,4402005044.0,1664410805595.0,2574223834884.0,1994842667708.0,-90191488.0,2290176101.0,2241589952340.0
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,306.041.067,10.166.130.374,208.381.565.022,210.523.057.752,(969.075),93.166.284,7.810.793.786,306041067.0,10166130374.0,208381565022.0,210523057752.0,-969075.0,93166284.0,7810793786.0
Thuế tài nguyên,Thuế tài nguyên,Thuế tài nguyên,-,1.944.272.434,37.375.266.439,37.591.060.626,-,-,1.728.478.247,,1944272434.0,37375266439.0,37591060626.0,,,1728478247.0
Tiền thuê đất,Tiền thuê đất,Tiền thuê đất,417.290.259,1.325.567,18.175.568.016,20.067.952.277,-,2.308.348.953,-,417290259.0,1325567.0,18175568016.0,20067952277.0,,2308348953.0,
Thuế nhà thầu,Thuế nhà thầu,Thuế nhà thầu,26.597.988,33.499.775.057,239.070.275.044,263.428.592.559,-,22.310.478,9.137.170.032,26597988.0,33499775057.0,239070275044.0,263428592559.0,,22310478.0,9137170032.0
Các loại thuế khác,Các loại thuế khác,Các loại thuế khác,6.255.936,1.233.700.045,97.022.617.722,97.727.558.377,-,4.000.000,526.503.454,6255936.0,1233700045.0,97022617722.0,97727558377.0,,4000000.0,526503454.0
,,,10.074.967.536,1.743.411.429.415,13.591.991.107.808,12.954.211.324.225,(91.160.563),6.371.103.672,2.377.396.188.571,10074967536.0,1743411429415.0,13591991107808.0,12954211324225.0,-91160563.0,6371103672.0,2377396188571.0
