row_label_raw,row_label_full,col_0,Việt Nam,Châu Á(ngoại trừ Việt Nam),Châu Âu,Châu Mỹ,Châu Phi,Châu Úc,Hợp nhất,numeric__Việt Nam,numeric__Châu Á(ngoại trừ Việt Nam),numeric__Châu Âu,numeric__Châu Mỹ,numeric__Châu Phi,numeric__Châu Úc,numeric__Hợp nhất
,,,VND,VND,VND,VND,VND,VND,VND,,,,,,,
Doanh thu thuần của bộ phận,Doanh thu thuần của bộ phận,Doanh thu thuần của bộ phận,131.473.427.690.001,11.943.667.283.804,6.132.207.144.279,5.119.534.495.136,346.568.095.114,1.100.689.910.148,156.116.094.618.482,131473427690001.0,11943667283804.0,6132207144279.0,5119534495136.0,346568095114.0,1100689910148.0,156116094618482.0
Thông tin về doanh thu bộ phận cho năm tài chính kết thúc ngày 31 tháng 12 năm 2024:,Thông tin về doanh thu bộ phận cho năm tài chính kết thúc ngày 31 tháng 12 năm 2024:,Thông tin về doanh thu bộ phận cho năm tài chính kết thúc ngày 31 tháng 12 năm 2024:,Thông tin về doanh thu bộ phận cho năm tài chính kết thúc ngày 31 tháng 12 năm 2024:,Thông tin về doanh thu bộ phận cho năm tài chính kết thúc ngày 31 tháng 12 năm 2024:,Thông tin về doanh thu bộ phận cho năm tài chính kết thúc ngày 31 tháng 12 năm 2024:,Thông tin về doanh thu bộ phận cho năm tài chính kết thúc ngày 31 tháng 12 năm 2024:,Thông tin về doanh thu bộ phận cho năm tài chính kết thúc ngày 31 tháng 12 năm 2024:,Thông tin về doanh thu bộ phận cho năm tài chính kết thúc ngày 31 tháng 12 năm 2024:,Thông tin về doanh thu bộ phận cho năm tài chính kết thúc ngày 31 tháng 12 năm 2024:,,,,,,,
,,,Việt Nam,Châu Á(ngoại trừ Việt Nam),Châu Âu,Châu Mỹ,Châu Phi,Châu Úc,Hợp nhất,,,,,,,
,,,VND,VND,VND,VND,VND,VND,VND,,,,,,,
Doanh thu thuần của bộ phận,Thông tin về doanh thu bộ phận cho năm tài chính kết thúc ngày 31 tháng 12 năm 2024: > Doanh thu thuần của bộ phận,Doanh thu thuần của bộ phận,95.515.307.418.656,27.995.020.716.035,9.334.955.150.492,4.377.549.295.509,90.255.725.770,1.542.023.824.925,138.855.112.131.387,95515307418656.0,27995020716035.0,9334955150492.0,4377549295509.0,90255725770.0,1542023824925.0,138855112131387.0
