row_label_raw,row_label_full,col_0,Số cuối năm,Số đầu năm,numeric__Số cuối năm,numeric__Số đầu năm
,,,VND,VND,,
Dự án Khu liên hợp Gang thép tại Dung Quất,Dự án Khu liên hợp Gang thép tại Dung Quất,Dự án Khu liên hợp Gang thép tại Dung Quất,6.300.922.611.218,60.108.146.801.210,6300922611218.0,60108146801210.0
Dự án nhà máy Container,Dự án nhà máy Container,Dự án nhà máy Container,2.140.198.303.701,2.232.011.190.346,2140198303701.0,2232011190346.0
Dự án Nhà máy thép Long An,Dự án Nhà máy thép Long An,Dự án Nhà máy thép Long An,525.974.095.324,-,525974095324.0,
Dự án nhà máy Ông thép,Dự án nhà máy Ông thép,Dự án nhà máy Ông thép,478.859.947.891,585.094.789.234,478859947891.0,585094789234.0
Dự án vấn sàn,Dự án vấn sàn,Dự án vấn sàn,407.366.887.605,165.134.902.977,407366887605.0,165134902977.0
Dự án Nông nghiệp,Dự án Nông nghiệp,Dự án Nông nghiệp,317.982.516.451,326.243.686.515,317982516451.0,326243686515.0
Dự án Khu liên hợp Gang thép tại Hải Dương,Dự án Khu liên hợp Gang thép tại Hải Dương,Dự án Khu liên hợp Gang thép tại Hải Dương,186.319.763.262,142.921.041.291,186319763262.0,142921041291.0
Dự án Điện máy Gia dụng,Dự án Điện máy Gia dụng,Dự án Điện máy Gia dụng,94.083.379.290,26.610.898.013,94083379290.0,26610898013.0
Các công trình khác,Các công trình khác,Các công trình khác,269.369.027.219,69.694.130.796,269369027219.0,69694130796.0
,,,10.721.076.531.961,63.655.857.440.382,10721076531961.0,63655857440382.0
