row_label_raw,row_label_full,col_0,Số cuối năm,Số đầu năm,numeric__Số cuối năm,numeric__Số đầu năm
,,,VND,VND,,
a. Ngắn hạn,a. Ngắn hạn,a. Ngắn hạn,a. Ngắn hạn,a. Ngắn hạn,,
Lãi tiền gửi,a. Ngắn hạn > Lãi tiền gửi,Lãi tiền gửi,437.767.044.708,409.591.377.404,437767044708.0,409591377404.0
Tiền bồi thường giải phóng mặt bằng (i),a. Ngắn hạn > Tiền bồi thường giải phóng mặt bằng (i),Tiền bồi thường giải phóng mặt bằng (i),301.419.886.866,125.679.466.785,301419886866.0,125679466785.0
"Ký cược, ký quỹ","a. Ngắn hạn > Ký cược, ký quỹ","Ký cược, ký quỹ",1.218.633.622.083,350.168.193.245,1218633622083.0,350168193245.0
Thuế nhập khẩu nộp trước,a. Ngắn hạn > Thuế nhập khẩu nộp trước,Thuế nhập khẩu nộp trước,74.618.441.189,176.331.460.189,74618441189.0,176331460189.0
Phải thu khác,a. Ngắn hạn > Phải thu khác,Phải thu khác,285.844.131.583,187.222.347.755,285844131583.0,187222347755.0
,,,2.318.283.126.429,1.248.992.845.378,2318283126429.0,1248992845378.0
b. Dài hạn,b. Dài hạn,b. Dài hạn,b. Dài hạn,b. Dài hạn,,
"Ký cược, ký quỹ dài hạn","b. Dài hạn > Ký cược, ký quỹ dài hạn","Ký cược, ký quỹ dài hạn",248.919.079.879,840.594.835.822,248919079879.0,840594835822.0
,,,248.919.079.879,840.594.835.822,248919079879.0,840594835822.0
