row_label_raw,row_label_full,col_0,Số đầu năm > Giá trị,Số đầu năm > VND Số có khả năng trả nợ,Trong năm > Tăng,Trong năm > Giảm,Số cuối năm > Giá trị,Số cuối năm > VND Số có khả năng trả nợ,numeric__Số đầu năm > Giá trị,numeric__Số đầu năm > VND Số có khả năng trả nợ,numeric__Trong năm > Tăng,numeric__Trong năm > Giảm,numeric__Số cuối năm > Giá trị,numeric__Số cuối năm > VND Số có khả năng trả nợ
52.583.846.906.046,52.583.846.906.046,52.583.846.906.046,52.583.846.906.046,160.719.794.735.200,157.434.853.612.225,55.868.788.029.021,55.868.788.029.021,,52583846906046.0,160719794735200.0,157434853612225.0,55868788029021.0,55868788029021.0,
3.298.839.307.413,3.298.839.307.413,3.298.839.307.413,3.298.839.307.413,9.176.541.673.365,3.649.211.764.656,8.826.169.216.122,8.826.169.216.122,,3298839307413.0,9176541673365.0,3649211764656.0,8826169216122.0,8826169216122.0,
55.882.686.213.459,55.882.686.213.459,55.882.686.213.459,55.882.686.213.459,169.896.336.408.565,161.084.065.376.881,64.694.957.245.143,64.694.957.245.143,,55882686213459.0,169896336408565.0,161084065376881.0,64694957245143.0,64694957245143.0,
