row_label_raw,row_label_full,Họ và tên,Chức vụ,numeric__Chức vụ
Bà Phạm Thị Thành,Bà Phạm Thị Thành,Bà Phạm Thị Thành,Trường ban,
Bà Chu Thị Đảm,Bà Chu Thị Đảm,Bà Chu Thị Đảm,Thành viên,
Bà Lê Thanh Hà,Bà Lê Thanh Hà,Bà Lê Thanh Hà,Thành viên,
