row_label_raw,row_label_full,col_0,Dự phòng chung triệu đồng,Dự phòng cụ thể triệu đồng,Tổng cộng triệu đồng,numeric__Dự phòng chung triệu đồng,numeric__Dự phòng cụ thể triệu đồng,numeric__Tổng cộng triệu đồng
Số dự đầu năm,Số dự đầu năm,Số dự đầu năm,883.792,508.167,1.391.959,883792.0,508167.0,1391959.0
Trích lập trong năm,Trích lập trong năm,Trích lập trong năm,205.177,1.333.818,1.538.995,205177.0,1333818.0,1538995.0
Xử lý rủi ro trong năm,Xử lý rủi ro trong năm,Xử lý rủi ro trong năm,-,(653.127),(653.127),,-653127.0,-653127.0
Dự phòng giảm khác,Dự phòng giảm khác,Dự phòng giảm khác,-,(3.185),(3.185),,-3185.0,-3185.0
Dự phòng tăng khác,Dự phòng tăng khác,Dự phòng tăng khác,-,191,191,,191.0,191.0
Số dự cuối năm,Số dự cuối năm,Số dự cuối năm,1.088.969,1.185.864,2.274.833,1088969.0,1185864.0,2274833.0
