row_label_raw,row_label_full,col_0,Ngày 31 tháng 12năm 2023%/năm,Ngày 31 tháng 12năm 2022%/năm,numeric__Ngày 31 tháng 12năm 2023%/năm,numeric__Ngày 31 tháng 12năm 2022%/năm
Tiền gửi có kỳ hạn của các TCTD khác bằng VND,Tiền gửi có kỳ hạn của các TCTD khác bằng VND,Tiền gửi có kỳ hạn của các TCTD khác bằng VND,"2,00 - 4,50","2,80 - 8,90",,
Tiền gửi có kỳ hạn của các TCTD khác bằng ngoại tệ,Tiền gửi có kỳ hạn của các TCTD khác bằng ngoại tệ,Tiền gửi có kỳ hạn của các TCTD khác bằng ngoại tệ,"5,00 - 5,10","4,30 - 5,30",,
Tiền vay các TCTD khác bằng VND,Tiền vay các TCTD khác bằng VND,Tiền vay các TCTD khác bằng VND,"2,00 - 4,99","5,50 - 6,60",,
"Tiền vay các TCTD, tổ chức tài chính khác bằng ngoại tệ","Tiền vay các TCTD, tổ chức tài chính khác bằng ngoại tệ","Tiền vay các TCTD, tổ chức tài chính khác bằng ngoại tệ","5,13 - 6,53","3,08 - 5,99",,
