row_label_raw,row_label_full,col_0,Số dưđầu năm,Phát sinh trong năm > Số phải nộp,Phát sinh trong năm > Số đã nộp,Số dưcuối năm,numeric__Số dưđầu năm,numeric__Phát sinh trong năm > Số phải nộp,numeric__Phát sinh trong năm > Số đã nộp,numeric__Số dưcuối năm
Phải trả NSNN,Phải trả NSNN,Phải trả NSNN,Phải trả NSNN,Phải trả NSNN,Phải trả NSNN,Phải trả NSNN,,,,
Thuế GTGT,Phải trả NSNN > Thuế GTGT,Thuế GTGT,10.241,128.964,(127.812),11.393,10241.0,128964.0,-127812.0,11393.0
Thuế TNDN,Phải trả NSNN > Thuế TNDN,Thuế TNDN,821.224,1.177.499,(1.391.593),607.130,821224.0,1177499.0,-1391593.0,607130.0
Các loại thuế khác,Phải trả NSNN > Các loại thuế khác,Các loại thuế khác,134.301,290.860,(374.026),51.135,134301.0,290860.0,-374026.0,51135.0
Các khoản phải nộp khác,Phải trả NSNN > Các khoản phải nộp khác,Các khoản phải nộp khác,-,836,(836),-,,836.0,-836.0,
,,,965.766,1.598.159,(1.894.267),669.658,965766.0,1598159.0,-1894267.0,669658.0
