row_label_raw,row_label_full,col_0,31/12/2024,01/01/2024,numeric__31/12/2024,numeric__01/01/2024
"Cho vay các tổ chức kinh tế, cá nhân trong nước","Cho vay các tổ chức kinh tế, cá nhân trong nước","Cho vay các tổ chức kinh tế, cá nhân trong nước",79.915.536.116.174,69.059.040.694.653,79915536116174.0,69059040694653.0
Tổng cộng,Tổng cộng,Tổng cộng,79.915.536.116.174,69.059.040.694.653,79915536116174.0,69059040694653.0
- Phân tích chất lượng nợ cho vay,- Phân tích chất lượng nợ cho vay,- Phân tích chất lượng nợ cho vay,- Phân tích chất lượng nợ cho vay,- Phân tích chất lượng nợ cho vay,,
,,,31/12/2024,01/01/2024,,
Nợ đủ tiêu chuẩn,- Phân tích chất lượng nợ cho vay > Nợ đủ tiêu chuẩn,Nợ đủ tiêu chuẩn,78.490.806.538.552,67.289.675.835.810,78490806538552.0,67289675835810.0
Nợ cần chú ý,- Phân tích chất lượng nợ cho vay > Nợ cần chú ý,Nợ cần chú ý,333.686.388.969,669.226.457.998,333686388969.0,669226457998.0
Nợ dưới tiêu chuẩn,- Phân tích chất lượng nợ cho vay > Nợ dưới tiêu chuẩn,Nợ dưới tiêu chuẩn,13.995.368.819,574.538.761.786,13995368819.0,574538761786.0
Nợ nghi ngờ,- Phân tích chất lượng nợ cho vay > Nợ nghi ngờ,Nợ nghi ngờ,558.088.521.305,21.877.152.309,558088521305.0,21877152309.0
Nợ có khả năng mất vốn,- Phân tích chất lượng nợ cho vay > Nợ có khả năng mất vốn,Nợ có khả năng mất vốn,518.959.298.529,503.722.486.750,518959298529.0,503722486750.0
Tổng cộng,- Phân tích chất lượng nợ cho vay > Tổng cộng,Tổng cộng,79.915.536.116.174,69.059.040.694.653,79915536116174.0,69059040694653.0
- Phân tích dư nợ theo thời gian,- Phân tích dư nợ theo thời gian,- Phân tích dư nợ theo thời gian,- Phân tích dư nợ theo thời gian,- Phân tích dư nợ theo thời gian,,
,,,31/12/2024,01/01/2024,,
Nợ ngắn hạn,- Phân tích dư nợ theo thời gian > Nợ ngắn hạn,Nợ ngắn hạn,57.616.560.962.164,40.174.484.077.278,57616560962164.0,40174484077278.0
Nợ trung hạn,- Phân tích dư nợ theo thời gian > Nợ trung hạn,Nợ trung hạn,14.239.245.177.562,24.713.196.029.041,14239245177562.0,24713196029041.0
Nợ dài hạn,- Phân tích dư nợ theo thời gian > Nợ dài hạn,Nợ dài hạn,8.059.729.976.448,4.171.360.588.334,8059729976448.0,4171360588334.0
Tổng cộng,- Phân tích dư nợ theo thời gian > Tổng cộng,Tổng cộng,79.915.536.116.174,69.059.040.694.653,79915536116174.0,69059040694653.0
- Phân tích dư nợ cho vay theo đối tượng khách hàng và theo loại hình doanh nghiệp,- Phân tích dư nợ cho vay theo đối tượng khách hàng và theo loại hình doanh nghiệp,- Phân tích dư nợ cho vay theo đối tượng khách hàng và theo loại hình doanh nghiệp,- Phân tích dư nợ cho vay theo đối tượng khách hàng và theo loại hình doanh nghiệp,- Phân tích dư nợ cho vay theo đối tượng khách hàng và theo loại hình doanh nghiệp,,
,,,31/12/2024,01/01/2024,,
Cho vay các TCKT,- Phân tích dư nợ cho vay theo đối tượng khách hàng và theo loại hình doanh nghiệp > Cho vay các TCKT,Cho vay các TCKT,77.995.748.231.255,67.017.024.512.862,77995748231255.0,67017024512862.0
- Công ty TNHH,- Phân tích dư nợ cho vay theo đối tượng khách hàng và theo loại hình doanh nghiệp > - Công ty TNHH,- Công ty TNHH,60.759.929.343.521,48.849.514.438.408,60759929343521.0,48849514438408.0
- Công ty Cổ phần,- Phân tích dư nợ cho vay theo đối tượng khách hàng và theo loại hình doanh nghiệp > - Công ty Cổ phần,- Công ty Cổ phần,17.235.818.887.734,18.167.510.074.454,17235818887734.0,18167510074454.0
Cho vay khác,- Phân tích dư nợ cho vay theo đối tượng khách hàng và theo loại hình doanh nghiệp > Cho vay khác,Cho vay khác,1.919.787.884.919,2.042.016.181.791,1919787884919.0,2042016181791.0
Tổng cộng,- Phân tích dư nợ cho vay theo đối tượng khách hàng và theo loại hình doanh nghiệp > Tổng cộng,Tổng cộng,79.915.536.116.174,69.059.040.694.653,79915536116174.0,69059040694653.0
