row_label_raw,row_label_full,Chỉ tiêu,Số dư đầu năm,Phát sinh trong năm > Số phải nộp,Phát sinh trong năm > Số đã nộp,Số dư cuối năm,numeric__Số dư đầu năm,numeric__Phát sinh trong năm > Số phải nộp,numeric__Phát sinh trong năm > Số đã nộp,numeric__Số dư cuối năm
1. Thuế GTGT,1. Thuế GTGT,1. Thuế GTGT,75.166.430.784,15.402.869.638,87.974.292.286,2.595.008.136,75166430784.0,15402869638.0,87974292286.0,2595008136.0
2. Thuế TNDN,2. Thuế TNDN,2. Thuế TNDN,64.212.795.468,224.507.430.742,205.175.940.297,83.544.285.913,64212795468.0,224507430742.0,205175940297.0,83544285913.0
3. Thuế TNCN,3. Thuế TNCN,3. Thuế TNCN,1.240.731.646,19.611.583.982,18.258.822.892,2.593.492.736,1240731646.0,19611583982.0,18258822892.0,2593492736.0
4. Thuế nhà thầu,4. Thuế nhà thầu,4. Thuế nhà thầu,11.340.006,819.504.877,814.646.442,16.198.441,11340006.0,819504877.0,814646442.0,16198441.0
Tổng cộng,Tổng cộng,Tổng cộng,140.631.297.904,260.341.389.239,312.223.701.917,88.748.985.226,140631297904.0,260341389239.0,312223701917.0,88748985226.0
