row_label_raw,row_label_full,Nội dung > - Lợi nhuận sau thuế năm 2023,Tỷ lệ,Số tiền (VND) > 744.093.651.874,numeric__Tỷ lệ,numeric__Số tiền (VND) > 744.093.651.874
- Trích lập quỹ dự trữ bổ sung vốn điều lệ,- Trích lập quỹ dự trữ bổ sung vốn điều lệ,- Trích lập quỹ dự trữ bổ sung vốn điều lệ,5%,37.204.682.593,0.05,37204682593.0
- Trích lập quỹ dự phòng tài chính,- Trích lập quỹ dự phòng tài chính,- Trích lập quỹ dự phòng tài chính,10%,74.409.365.187,0.1,74409365187.0
- Trích lập quỹ khen thưởng,- Trích lập quỹ khen thưởng,- Trích lập quỹ khen thưởng,1%,7.440.936.518,0.01,7440936518.0
- Lợi nhuận còn lại sau khi trích lập các quỹ,- Lợi nhuận còn lại sau khi trích lập các quỹ,- Lợi nhuận còn lại sau khi trích lập các quỹ,,625.038.667.576,,625038667576.0
