row_label_raw,row_label_full,25.431 VND/USD,"163,98 VND/JPY","numeric__163,98 VND/JPY"
17.764 VND/CAD,17.764 VND/CAD,17.764 VND/CAD,15.899 VND/AUD,
26.633 VND/EUR,26.633 VND/EUR,26.633 VND/EUR,18.765 VND/SGD,
32.055 VND/GBP,32.055 VND/GBP,32.055 VND/GBP,28.297 VND/CHF,
3.309 VND/HKD,3.309 VND/HKD,3.309 VND/HKD,3.610 VND/DKK,
"17,85 VND/KRW","17,85 VND/KRW","17,85 VND/KRW",746 VND/THB,
3.490 VND/CNY,3.490 VND/CNY,3.490 VND/CNY,,
