row_label_raw,row_label_full,6.2. Phân tích chất lượng chứng khoán được phân loại là tài sản có rủi ro tín dụng,31/12/2024,01/01/2024,numeric__31/12/2024,numeric__01/01/2024
Nợ đủ tiêu chuẩn,Nợ đủ tiêu chuẩn,Nợ đủ tiêu chuẩn,8.692.765.050.110,1.780.073.821.666,8692765050110.0,1780073821666.0
Nợ cần chú ý,Nợ cần chú ý,Nợ cần chú ý,-,-,,
Tổng cộng,Nợ cần chú ý > Tổng cộng,Tổng cộng,8.692.765.050.110,1.780.073.821.666,8692765050110.0,1780073821666.0
"7. Góp vốn, đầu tư dài hạn","7. Góp vốn, đầu tư dài hạn","7. Góp vốn, đầu tư dài hạn",,,,
,,,31/12/2024,01/01/2024,,
- Phân tích giá trị đầu tư theo loại hình đầu tư,- Phân tích giá trị đầu tư theo loại hình đầu tư,- Phân tích giá trị đầu tư theo loại hình đầu tư,,,,
Các khoản đầu tư dài hạn khác,- Phân tích giá trị đầu tư theo loại hình đầu tư > Các khoản đầu tư dài hạn khác,Các khoản đầu tư dài hạn khác,82.610.010.000,82.610.010.000,82610010000.0,82610010000.0
Dự phòng giảm giá đầu tư dài hạn,Dự phòng giảm giá đầu tư dài hạn,Dự phòng giảm giá đầu tư dài hạn,-,-,,
Tổng cộng,Dự phòng giảm giá đầu tư dài hạn > Tổng cộng,Tổng cộng,82.610.010.000,82.610.010.000,82610010000.0,82610010000.0
