row_label_raw,row_label_full,col_0,2025Triệu VND,2024Triệu VND,numeric__2025Triệu VND,numeric__2024Triệu VND
"Chi nộp thuế và các khoản phí, lệ phí","Chi nộp thuế và các khoản phí, lệ phí","Chi nộp thuế và các khoản phí, lệ phí",475.707,432.233,475707.0,432233.0
Chi phí cho nhân viên,Chi phí cho nhân viên,Chi phí cho nhân viên,13.662.861,12.271.312,13662861.0,12271312.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
- Chi lương và phụ cấp (Thuyết minh 36),Trong đó: > - Chi lương và phụ cấp (Thuyết minh 36),- Chi lương và phụ cấp (Thuyết minh 36),12.192.970,11.032.705,12192970.0,11032705.0
- Các khoản chi đóng góp theo lương,Trong đó: > - Các khoản chi đóng góp theo lương,- Các khoản chi đóng góp theo lương,837.887,701.167,837887.0,701167.0
- Chi trợ cấp,Trong đó: > - Chi trợ cấp,- Chi trợ cấp,4.947,4.371,4947.0,4371.0
- Chi khác cho nhân viên,Trong đó: > - Chi khác cho nhân viên,- Chi khác cho nhân viên,627.057,533.069,627057.0,533069.0
Chi về tài sản,Trong đó: > Chi về tài sản,Chi về tài sản,3.826.596,3.402.747,3826596.0,3402747.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
- Khấu hao tài sản cố định,Trong đó: > - Khấu hao tài sản cố định,- Khấu hao tài sản cố định,1.385.698,1.086.426,1385698.0,1086426.0
Chi cho hoạt động quản lý công vụ,Trong đó: > Chi cho hoạt động quản lý công vụ,Chi cho hoạt động quản lý công vụ,6.075.037,5.891.735,6075037.0,5891735.0
"Chi nộp phí bảo hiểm, bảo toàn tiền gửi của khách hàng","Trong đó: > Chi nộp phí bảo hiểm, bảo toàn tiền gửi của khách hàng","Chi nộp phí bảo hiểm, bảo toàn tiền gửi của khách hàng",1.090.552,993.995,1090552.0,993995.0
Hoàn nhập chi phí dự phòng giảm giá đầu tư dài hạn (Thuyết minh 12(d)),Trong đó: > Hoàn nhập chi phí dự phòng giảm giá đầu tư dài hạn (Thuyết minh 12(d)),Hoàn nhập chi phí dự phòng giảm giá đầu tư dài hạn (Thuyết minh 12(d)),-,(67.425),,-67425.0
Trích lập/(hoản nhập) dự phòng rủi ro cho các tài sản Có nội bằng khác (Thuyết minh 15(d)),Trong đó: > Trích lập/(hoản nhập) dự phòng rủi ro cho các tài sản Có nội bằng khác (Thuyết minh 15(d)),Trích lập/(hoản nhập) dự phòng rủi ro cho các tài sản Có nội bằng khác (Thuyết minh 15(d)),3.669,(1.426),3669.0,-1426.0
Chi phí hoạt động khác,Trong đó: > Chi phí hoạt động khác,Chi phí hoạt động khác,108.377,104.192,108377.0,104192.0
,,,25.242.799,23.027.363,25242799.0,23027363.0
