row_label_raw,row_label_full,STT,Chỉ tiêu,Thuyết minh,2025Triệu VND,2024Triệu VND,numeric__Chỉ tiêu,numeric__Thuyết minh,numeric__2025Triệu VND,numeric__2024Triệu VND
XI,XI,XI,TỔNG LỢI NHUẬN TRƯỚC THUẾ(MANG SANG TỪ TRANG TRƯỚC),,44.019.637,42.236.135,,,44019637.0,42236135.0
78,78,78,Chi phí thuế thu nhập doanh nghiệp hiện hành(Chi phí)/Thu nhập thuế thu nhập doanh nghiệp hoãn lại,33(a),(7.842.997),(8.526.496),,,-7842997.0,-8526496.0
78,78,78,Chi phí thuế thu nhập doanh nghiệp hiện hành(Chi phí)/Thu nhập thuế thu nhập doanh nghiệp hoãn lại,33(b),(978.700),143.478,,,-978700.0,143478.0
XII,XII,XII,Chi phí thuế thu nhập doanh nghiệp,,(8.821.697),(8.383.018),,,-8821697.0,-8383018.0
XIII,XIII,XIII,LỢI NHUẬN SAU THUẾ,,35.197.940,33.853.117,,,35197940.0,33853117.0
XIV,XIV,XIV,Lợi ích của cổ đông không kiểm soát,,(20.277),(21.731),,,-20277.0,-21731.0
XV,XV,XV,Lợi nhuận thuần của cổ đông Ngân hàng,,35.177.663,33.831.386,,,35177663.0,33831386.0
XVI,XVI,XVI,Lãi cơ bản trên cổ phiếu (VND/cổ phiếu),34(c),3.854,3.727,,,3854.0,3727.0
