row_label_raw,row_label_full,col_0,2025Triệu VND,2024Triệu VND,numeric__2025Triệu VND,numeric__2024Triệu VND
Thu nhập từ hoạt động khác,Thu nhập từ hoạt động khác,Thu nhập từ hoạt động khác,Thu nhập từ hoạt động khác,Thu nhập từ hoạt động khác,,
Thu nhập từ các khoản cho vay đã xử lý bằng quỹ dự phòng rủi ro,Thu nhập từ hoạt động khác > Thu nhập từ các khoản cho vay đã xử lý bằng quỹ dự phòng rủi ro,Thu nhập từ các khoản cho vay đã xử lý bằng quỹ dự phòng rủi ro,3.916.056,3.751.009,3916056.0,3751009.0
Thu từ nghiệp vụ hoán đổi lãi suất,Thu nhập từ hoạt động khác > Thu từ nghiệp vụ hoán đổi lãi suất,Thu từ nghiệp vụ hoán đổi lãi suất,919.784,466.824,919784.0,466824.0
Thu nhập khác,Thu nhập từ hoạt động khác > Thu nhập khác,Thu nhập khác,433.268,250.973,433268.0,250973.0
,,,5.269.108,4.468.806,5269108.0,4468806.0
Chi phí hoạt động khác,Chi phí hoạt động khác,Chi phí hoạt động khác,Chi phí hoạt động khác,Chi phí hoạt động khác,,
Chi phí cho nghiệp vụ hoán đổi lãi suất,Chi phí hoạt động khác > Chi phí cho nghiệp vụ hoán đổi lãi suất,Chi phí cho nghiệp vụ hoán đổi lãi suất,(879.065),(557.373),-879065.0,-557373.0
Chi về nghiệp vụ bán nợ,Chi phí hoạt động khác > Chi về nghiệp vụ bán nợ,Chi về nghiệp vụ bán nợ,(80),(99),-80.0,-99.0
Chi công tác xã hội,Chi phí hoạt động khác > Chi công tác xã hội,Chi công tác xã hội,(494.368),(545.792),-494368.0,-545792.0
Chi phí khác,Chi phí hoạt động khác > Chi phí khác,Chi phí khác,(304.000),(993.839),-304000.0,-993839.0
,,,(1.677.513),(2.097.103),-1677513.0,-2097103.0
,,,3.591.595,2.371.703,3591595.0,2371703.0
