row_label_raw,row_label_full,col_0,2025Triệu VND,2024Triệu VND,numeric__2025Triệu VND,numeric__2024Triệu VND
Dự phòng rủi ro tiền gửi và cho vay các TCTD khác,Dự phòng rủi ro tiền gửi và cho vay các TCTD khác,Dự phòng rủi ro tiền gửi và cho vay các TCTD khác,Dự phòng rủi ro tiền gửi và cho vay các TCTD khác,Dự phòng rủi ro tiền gửi và cho vay các TCTD khác,,
Hoàn nhập dự phòng (Thuyết minh 6),Dự phòng rủi ro tiền gửi và cho vay các TCTD khác > Hoàn nhập dự phòng (Thuyết minh 6),Hoàn nhập dự phòng (Thuyết minh 6),(1.000.000),(4.675.925),-1000000.0,-4675925.0
Dự phòng chung cho vay khách hàng,Dự phòng chung cho vay khách hàng,Dự phòng chung cho vay khách hàng,Dự phòng chung cho vay khách hàng,Dự phòng chung cho vay khách hàng,,
Trích lập dự phòng (Thuyết minh 10),Dự phòng chung cho vay khách hàng > Trích lập dự phòng (Thuyết minh 10),Trích lập dự phòng (Thuyết minh 10),1.733.057,1.319.289,1733057.0,1319289.0
Dự phòng cụ thể cho vay khách hàng,Dự phòng cụ thể cho vay khách hàng,Dự phòng cụ thể cho vay khách hàng,Dự phòng cụ thể cho vay khách hàng,Dự phòng cụ thể cho vay khách hàng,,
(Hoàn nhập)/Trích lập dự phòng (Thuyết minh 10),Dự phòng cụ thể cho vay khách hàng > (Hoàn nhập)/Trích lập dự phòng (Thuyết minh 10),(Hoàn nhập)/Trích lập dự phòng (Thuyết minh 10),(656.394),6.537.702,-656394.0,6537702.0
Dự phòng chung cho trái phiếu doanh nghiệp chưa niêm yết,Dự phòng chung cho trái phiếu doanh nghiệp chưa niêm yết,Dự phòng chung cho trái phiếu doanh nghiệp chưa niêm yết,Dự phòng chung cho trái phiếu doanh nghiệp chưa niêm yết,Dự phòng chung cho trái phiếu doanh nghiệp chưa niêm yết,,
Hoàn nhập dự phòng cho chứng khoán đầu tư giữ đến ngàyđáo hạn (Thuyết minh 11(b)),Dự phòng chung cho trái phiếu doanh nghiệp chưa niêm yết > Hoàn nhập dự phòng cho chứng khoán đầu tư giữ đến ngàyđáo hạn (Thuyết minh 11(b)),Hoàn nhập dự phòng cho chứng khoán đầu tư giữ đến ngàyđáo hạn (Thuyết minh 11(b)),(12.599),(9.068),-12599.0,-9068.0
Dự phòng cụ thể cho trái phiếu doanh nghiệp chưa niêm yết,Dự phòng cụ thể cho trái phiếu doanh nghiệp chưa niêm yết,Dự phòng cụ thể cho trái phiếu doanh nghiệp chưa niêm yết,Dự phòng cụ thể cho trái phiếu doanh nghiệp chưa niêm yết,Dự phòng cụ thể cho trái phiếu doanh nghiệp chưa niêm yết,,
Trích lập dự phòng cho chứng khoán đầu tư giữ đến ngàyđáo hạn (Thuyết minh 11(b)),Dự phòng cụ thể cho trái phiếu doanh nghiệp chưa niêm yết > Trích lập dự phòng cho chứng khoán đầu tư giữ đến ngàyđáo hạn (Thuyết minh 11(b)),Trích lập dự phòng cho chứng khoán đầu tư giữ đến ngàyđáo hạn (Thuyết minh 11(b)),3.128.122,143.000,3128122.0,143000.0
,,,3.192.186,3.314.998,3192186.0,3314998.0
