row_label_raw,row_label_full,col_0,Ngành kinh doanh,Tỷ lệ vốn góp %,Giá gốcTriệu VND,Giá trị ghi sổTriệu VND,numeric__Ngành kinh doanh,numeric__Tỷ lệ vốn góp %,numeric__Giá gốcTriệu VND,numeric__Giá trị ghi sổTriệu VND
Công ty Liên doanh Hữu hạn Vietcombank-Bonday,Công ty Liên doanh Hữu hạn Vietcombank-Bonday,Công ty Liên doanh Hữu hạn Vietcombank-Bonday,Cho thuê văn phòng,"16,00%",11.110,12.342,,0.16,11110.0,12342.0
Công ty Liên doanh Hữu hạn Vietcombank-Bonday,Công ty Liên doanh Hữu hạn Vietcombank-Bonday,Công ty Liên doanh Hữu hạn Vietcombank-Bonday,Cho thuê văn phòng,"16,00%",11.110,12.342,,0.16,11110.0,12342.0
Tại ngày 31 tháng 12 năm 2024:,Tại ngày 31 tháng 12 năm 2024:,Tại ngày 31 tháng 12 năm 2024:,Tại ngày 31 tháng 12 năm 2024:,Tại ngày 31 tháng 12 năm 2024:,Tại ngày 31 tháng 12 năm 2024:,Tại ngày 31 tháng 12 năm 2024:,,,,
,,,Ngành kinh doanh,Tỷ lệ vốn góp %,Giá gốcTriệu VND,Giá trị ghi sổTriệu VND,,,,
Công ty Liên doanh Hữu hạn Vietcombank-Bonday,Tại ngày 31 tháng 12 năm 2024: > Công ty Liên doanh Hữu hạn Vietcombank-Bonday,Công ty Liên doanh Hữu hạn Vietcombank-Bonday,Cho thuê văn phòng,"16,00%",11.110,10.440,,0.16,11110.0,10440.0
Công ty Liên doanh Hữu hạn Vietcombank-Bonday,Tại ngày 31 tháng 12 năm 2024: > Công ty Liên doanh Hữu hạn Vietcombank-Bonday,Công ty Liên doanh Hữu hạn Vietcombank-Bonday,Cho thuê văn phòng,"16,00%",11.110,10.440,,0.16,11110.0,10440.0
