row_label_raw,row_label_full,Phân loại,Dự nợ cho vay Triệu đồng,Dự phòng cụ thể Triệu đồng,Dự phòng chung Triệu đồng,Tổng số dự phòng Triệu đồng,numeric__Dự nợ cho vay Triệu đồng,numeric__Dự phòng cụ thể Triệu đồng,numeric__Dự phòng chung Triệu đồng,numeric__Tổng số dự phòng Triệu đồng
Nợ đủ tiêu chuẩn,Nợ đủ tiêu chuẩn,Nợ đủ tiêu chuẩn,58.982.195,-,442.367,442.367,58982195.0,,442367.0,442367.0
Nợ cần chú ý,Nợ cần chú ý,Nợ cần chú ý,1.296.811,17.952,9.726,27.678,1296811.0,17952.0,9726.0,27678.0
Nợ dưới tiêu chuẩn,Nợ dưới tiêu chuẩn,Nợ dưới tiêu chuẩn,365.928,16.720,2.744,19.464,365928.0,16720.0,2744.0,19464.0
Nợ nghi ngờ,Nợ nghi ngờ,Nợ nghi ngờ,551.077,97.308,4.133,101.441,551077.0,97308.0,4133.0,101441.0
Nợ có khả năng mất vốn,Nợ có khả năng mất vốn,Nợ có khả năng mất vốn,740.556,164.095,-,164.095,740556.0,164095.0,,164095.0
,,,61.936.567,296.075,458.970,755.045,61936567.0,296075.0,458970.0,755045.0
