row_label_raw,row_label_full,col_0,Thuyết minh,Năm nay Triệu đồng,Năm trước Triệu đồng,numeric__Thuyết minh,numeric__Năm nay Triệu đồng,numeric__Năm trước Triệu đồng
Thu nhập lãi và các khoản thu nhập tương tự,Thu nhập lãi và các khoản thu nhập tương tự,Thu nhập lãi và các khoản thu nhập tương tự,26,6.684.626,6.525.900,26.0,6684626.0,6525900.0
Chi phí lãi và các chi phí tương tự,Chi phí lãi và các chi phí tương tự,Chi phí lãi và các chi phí tương tự,27,(4.303.080),(4.047.648),27.0,-4303080.0,-4047648.0
Thu nhập lãi thuần,Thu nhập lãi thuần,Thu nhập lãi thuần,,2.381.546,2.478.252,,2381546.0,2478252.0
Thu nhập từ hoạt động dịch vụ,Thu nhập từ hoạt động dịch vụ,Thu nhập từ hoạt động dịch vụ,,383.392,355.078,,383392.0,355078.0
Chi phí hoạt động dịch vụ,Chi phí hoạt động dịch vụ,Chi phí hoạt động dịch vụ,,(189.565),(161.614),,-189565.0,-161614.0
Lãi thuần từ hoạt động dịch vụ,Lãi thuần từ hoạt động dịch vụ,Lãi thuần từ hoạt động dịch vụ,28,193.827,193.464,28.0,193827.0,193464.0
Lãi thuần từ hoạt động kinh doanh ngoại hối,Lãi thuần từ hoạt động kinh doanh ngoại hối,Lãi thuần từ hoạt động kinh doanh ngoại hối,29,302.089,195.817,29.0,302089.0,195817.0
Lãi thuần từ mua bán chứng khoán kinh doanh,Lãi thuần từ mua bán chứng khoán kinh doanh,Lãi thuần từ mua bán chứng khoán kinh doanh,30,6.504,,30.0,6504.0,
Lãi thuần từ mua bán chứng khoán đầu tư,Lãi thuần từ mua bán chứng khoán đầu tư,Lãi thuần từ mua bán chứng khoán đầu tư,31,757.624,578.778,31.0,757624.0,578778.0
Thu nhập từ hoạt động khác,Thu nhập từ hoạt động khác,Thu nhập từ hoạt động khác,,188.571,315.401,,188571.0,315401.0
Chi phí hoạt động khác,Chi phí hoạt động khác,Chi phí hoạt động khác,,(44.650),(125.000),,-44650.0,-125000.0
Lãi thuần từ hoạt động khác,Lãi thuần từ hoạt động khác,Lãi thuần từ hoạt động khác,32,143.921,190.401,32.0,143921.0,190401.0
"(Lỗ)/thu nhập từ góp vốn, mua cổ phần","(Lỗ)/thu nhập từ góp vốn, mua cổ phần","(Lỗ)/thu nhập từ góp vốn, mua cổ phần",33,(10.611),2.227,33.0,-10611.0,2227.0
TỔNG THU NHẬP HOẠT ĐỘNG,TỔNG THU NHẬP HOẠT ĐỘNG,TỔNG THU NHẬP HOẠT ĐỘNG,,3.774.900,3.638.939,,3774900.0,3638939.0
Chi phí cho nhân viên,Chi phí cho nhân viên,Chi phí cho nhân viên,,(928.879),(877.938),,-928879.0,-877938.0
Chi phí khấu hao,Chi phí khấu hao,Chi phí khấu hao,,(92.088),(87.441),,-92088.0,-87441.0
Chi phí hoạt động khác,Chi phí hoạt động khác,Chi phí hoạt động khác,,(837.356),(905.601),,-837356.0,-905601.0
TỔNG CHI PHÍ HOẠT ĐỘNG,TỔNG CHI PHÍ HOẠT ĐỘNG,TỔNG CHI PHÍ HOẠT ĐỘNG,34,(1.858.323),(1.870.980),34.0,-1858323.0,-1870980.0
Lợi nhuận thuần từ hoạt động kinh doanh trước chi phí dự phòng rủi ro tín dụng,Lợi nhuận thuần từ hoạt động kinh doanh trước chi phí dự phòng rủi ro tín dụng,Lợi nhuận thuần từ hoạt động kinh doanh trước chi phí dự phòng rủi ro tín dụng,,1.916.577,1.767.959,,1916577.0,1767959.0
Chi phí dự phòng rủi ro tín dụng,Chi phí dự phòng rủi ro tín dụng,Chi phí dự phòng rủi ro tín dụng,12,(513.380),(493.975),12.0,-513380.0,-493975.0
TỔNG LỢI NHUẬN TRƯỚC THUẾ,TỔNG LỢI NHUẬN TRƯỚC THUẾ,TỔNG LỢI NHUẬN TRƯỚC THUẾ,,1.403.197,1.273.984,,1403197.0,1273984.0
Chi phí thuế thu nhập doanh nghiệp hiện hành,Chi phí thuế thu nhập doanh nghiệp hiện hành,Chi phí thuế thu nhập doanh nghiệp hiện hành,23.1,(285.540),(273.309),231.0,-285540.0,-273309.0
Tổng chi phí thuế thu nhập doanh nghiệp,Tổng chi phí thuế thu nhập doanh nghiệp,Tổng chi phí thuế thu nhập doanh nghiệp,,(285.540),(273.309),,-285540.0,-273309.0
LỢI NHUẬN SAU THUẾ,LỢI NHUẬN SAU THUẾ,LỢI NHUẬN SAU THUẾ,,1.117.657,1.000.675,,1117657.0,1000675.0
Lãi cơ bản trên cổ phiếu (đồng/cổ phiếu),Lãi cơ bản trên cổ phiếu (đồng/cổ phiếu),Lãi cơ bản trên cổ phiếu (đồng/cổ phiếu),25,1.956,1.665,25.0,1956.0,1665.0
