row_label_raw,row_label_full,col_0,Số cuối nămTriệu đồng,Số đầu nămTriệu đồng,numeric__Số cuối nămTriệu đồng,numeric__Số đầu nămTriệu đồng
Các khoản phải trả nội bộ,Các khoản phải trả nội bộ,Các khoản phải trả nội bộ,199.393,153.064,199393.0,153064.0
Các khoản phải trả công nhân viên,Các khoản phải trả công nhân viên,Các khoản phải trả công nhân viên,155.743,147.749,155743.0,147749.0
Quỹ khen thưởng và phúc lợi,Quỹ khen thưởng và phúc lợi,Quỹ khen thưởng và phúc lợi,43.650,5.315,43650.0,5315.0
Các khoản phải trả bên ngoài,Các khoản phải trả bên ngoài,Các khoản phải trả bên ngoài,228.752,341.158,228752.0,341158.0
Các khoản phải trả khách hàng,Các khoản phải trả khách hàng,Các khoản phải trả khách hàng,73.197,83.186,73197.0,83186.0
Thuế và các khoản phải nộp Nhà nước,Thuế và các khoản phải nộp Nhà nước,Thuế và các khoản phải nộp Nhà nước,54.439,112.607,54439.0,112607.0
Các khoản chờ thanh toán,Các khoản chờ thanh toán,Các khoản chờ thanh toán,51.635,71.573,51635.0,71573.0
Doanh thu chờ phân bổ,Doanh thu chờ phân bổ,Doanh thu chờ phân bổ,40.968,55.947,40968.0,55947.0
Tiền thu được từ các khoản bán nợ đã bán,Tiền thu được từ các khoản bán nợ đã bán,Tiền thu được từ các khoản bán nợ đã bán,7.487,16.819,7487.0,16819.0
Cổ tức phải trả,Cổ tức phải trả,Cổ tức phải trả,1.026,1.026,1026.0,1026.0
Các khoản phải trả khác,Các khoản phải trả khác,Các khoản phải trả khác,3.958,11.987,3958.0,11987.0
"Thừa quỹ, tài sản thừa chờ xử lý","Thừa quỹ, tài sản thừa chờ xử lý","Thừa quỹ, tài sản thừa chờ xử lý",1.001,1.026,1001.0,1026.0
Các khoản phải trả khác,Các khoản phải trả khác,Các khoản phải trả khác,2.957,10.961,2957.0,10961.0
,,,432.103,506.209,432103.0,506209.0
