row_label_raw,row_label_full,Bên liên quan,Các giao dịch,Năm nayTriệu đồng,Năm trướcTriệu đồng,numeric__Các giao dịch,numeric__Năm nayTriệu đồng,numeric__Năm trướcTriệu đồng
Các bên liên quan khác,Các bên liên quan khác,Các bên liên quan khác,Các bên liên quan khác,Các bên liên quan khác,Các bên liên quan khác,,,
Hội đồng Quản trị,Hội đồng Quản trị,Hội đồng Quản trị,Nhận tiền gửi không kỳ hạnRút tiền gửi không kỳ hạnNhận tiền gửi có kỳ hạnRút tiền gửi có kỳ hạnNhận tiền gửi tiết kiệmcó kỳ hạnRút tiền gửi tiết kiệmcó kỳ hạnTrả lãi tiền gửiThù lao và phụ cấp,1.360.897(1.360.379)24(319)523.753(211.702)(8.922)(29.066),2.689.046(2.688.478)295-127.269(123.474)(1.542)(24.721),,,
Ban Điều hành,Ban Điều hành,Ban Điều hành,Nhận tiền gửi không kỳ hạnRút tiền gửi không kỳ hạnNhận tiền gửi có kỳ hạnRút tiền gửi có kỳ hạnNhận tiền gửi tiết kiệmcó kỳ hạnRút tiền gửi tiết kiệmcó kỳ hạnThu gốc từ cho vayThu lãi từ cho vayTrả lãi tiền gửiTrả lãi phát hành giấy tờcó giảTiền lương và phụ cấp,60.467(60.179)5.877(5.978)561(720)1523(271)(17)(13.953),40.488(40.357)3.119(2.601)5.961(7.107)1407(222)(20)(12.449),,,
Ban Kiểm soát,Ban Kiểm soát,Ban Kiểm soát,Nhận tiền gửi không kỳ hạnRút tiền gửi không kỳ hạnNhận tiền gửi có kỳ hạnRút tiền gửi có kỳ hạnNhận tiền gửi tiết kiệmcó kỳ hạnRút tiền gửi tiết kiệmcó kỳ hạnTrả lãi tiền gửiThù lao và phụ cấp,19.864(20.107)1.210(1.448)698(2.215)(160)(3.187),14.490(14.468)2.353(1.450)2.629(1.332)(137)(1.812),,,
