row_label_raw,row_label_full,col_0,Ngày 31 tháng 12năm 2020%/năm,Ngày 31 tháng 12năm 2019%/năm,numeric__Ngày 31 tháng 12năm 2020%/năm,numeric__Ngày 31 tháng 12năm 2019%/năm
Chứng chỉ tiền gửi bằng VND,Chứng chỉ tiền gửi bằng VND,Chứng chỉ tiền gửi bằng VND,,,,
Từ 12 tháng đến dưới 5 năm,Từ 12 tháng đến dưới 5 năm,Từ 12 tháng đến dưới 5 năm,Không áp dụng,"7,31 - 8,10",,
Từ 5 năm trở lên,Từ 12 tháng đến dưới 5 năm > Từ 5 năm trở lên,Từ 5 năm trở lên,"8,73","8,65",8.73,8.65
Trái phiếu thường bằng VND,Trái phiếu thường bằng VND,Trái phiếu thường bằng VND,,,,
Từ 12 tháng đến dưới 5 năm,Từ 12 tháng đến dưới 5 năm,Từ 12 tháng đến dưới 5 năm,"2,80 - 3,00","6,50 - 8,03",,
Từ 5 năm trở lên,Từ 12 tháng đến dưới 5 năm > Từ 5 năm trở lên,Từ 5 năm trở lên,"8,00","8,00",8.0,8.0
