row_label_raw,row_label_full,col_0,Ngày 31 tháng 12năm 2020%/năm,Ngày 31 tháng 12năm 2019%/năm,numeric__Ngày 31 tháng 12năm 2020%/năm,numeric__Ngày 31 tháng 12năm 2019%/năm
Bằng VND,Bằng VND,Bằng VND,"0,50 - 7,70","4,20 - 4,40",,
Bằng ngoại tệ,Bằng ngoại tệ,Bằng ngoại tệ,"0,01 - 0,50","1,90 - 2,75",,
