row_label_raw,row_label_full,col_0,Số cuối nămTriệu đồng,Số đầu nămTriệu đồng,numeric__Số cuối nămTriệu đồng,numeric__Số đầu nămTriệu đồng
Chứng khoán Nợ,Chứng khoán Nợ,Chứng khoán Nợ,15.001.310,14.998.650,15001310.0,14998650.0
Trải phiếu Chính phủ (a),Trải phiếu Chính phủ (a),Trải phiếu Chính phủ (a),2.314.947,3.281.001,2314947.0,3281001.0
Trải phiếu do các TCTD khác trong nước phát hành (b),Trải phiếu do các TCTD khác trong nước phát hành (b),Trải phiếu do các TCTD khác trong nước phát hành (b),7.048.398,6.030.971,7048398.0,6030971.0
Trải phiếu do các tổ chức kinh tế khác trong nước phát hành (c),Trải phiếu do các tổ chức kinh tế khác trong nước phát hành (c),Trải phiếu do các tổ chức kinh tế khác trong nước phát hành (c),5.637.965,5.686.678,5637965.0,5686678.0
Chứng khoán Vốn,Chứng khoán Vốn,Chứng khoán Vốn,11.300,11.300,11300.0,11300.0
Chứng khoán Vốn do các tổ chức kinh tế trong nước phát hành,Chứng khoán Vốn do các tổ chức kinh tế trong nước phát hành,Chứng khoán Vốn do các tổ chức kinh tế trong nước phát hành,11.300,11.300,11300.0,11300.0
,,,15.012.610,15.009.950,15012610.0,15009950.0
Dự phòng rủi ro chủng khoán sản sàng để bán,Dự phòng rủi ro chủng khoán sản sàng để bán,Dự phòng rủi ro chủng khoán sản sàng để bán,,,,
Dự phòng giảm giá,Dự phòng rủi ro chủng khoán sản sàng để bán > Dự phòng giảm giá,Dự phòng giảm giá,(3.246),(2.400),-3246.0,-2400.0
Dự phòng chung,Dự phòng rủi ro chủng khoán sản sàng để bán > Dự phòng chung,Dự phòng chung,(13.822),(38.775),-13822.0,-38775.0
,,,(17.068),(41.175),-17068.0,-41175.0
