row_label_raw,row_label_full,col_0,31/12/2015,31/12/2014,numeric__31/12/2015,numeric__31/12/2014
,,,Triệu VND,Triệu VND,,
Các khoản phải thu nội bộ,Các khoản phải thu nội bộ,Các khoản phải thu nội bộ,622.133,491.868,622133.0,491868.0
Phải thu về quỹ thu nhập,Phải thu về quỹ thu nhập,Phải thu về quỹ thu nhập,111.461,30.355,111461.0,30355.0
Tạm ứng cho Ban Xử lý nợ để cho vay đặc biệt,Tạm ứng cho Ban Xử lý nợ để cho vay đặc biệt,Tạm ứng cho Ban Xử lý nợ để cho vay đặc biệt,147.282,149.500,147282.0,149500.0
Các khoản phải thu nội bộ khác,Các khoản phải thu nội bộ khác,Các khoản phải thu nội bộ khác,363.390,312.013,363390.0,312013.0
Các khoản phải thu bên ngoài,Các khoản phải thu bên ngoài,Các khoản phải thu bên ngoài,2.869.633,5.840.585,2869633.0,5840585.0
"Các khoản ký quỹ, thế chấp, đặt cọc","Các khoản ký quỹ, thế chấp, đặt cọc","Các khoản ký quỹ, thế chấp, đặt cọc",118.127,4.296.041,118127.0,4296041.0
"Phải thu từ các công ty con, liên doanh liên kết về cổ phần hóa","Phải thu từ các công ty con, liên doanh liên kết về cổ phần hóa","Phải thu từ các công ty con, liên doanh liên kết về cổ phần hóa",479.113,479.113,479113.0,479113.0
Phải thu từ Ngân hàng Nhà nước liên quan đến cho vay hỗ trợ lãi suất,Phải thu từ Ngân hàng Nhà nước liên quan đến cho vay hỗ trợ lãi suất,Phải thu từ Ngân hàng Nhà nước liên quan đến cho vay hỗ trợ lãi suất,305.529,211.539,305529.0,211539.0
Phải thu trong thanh toán thể,Phải thu trong thanh toán thể,Phải thu trong thanh toán thể,436.068,125.090,436068.0,125090.0
Phải thu từ nghiệp vụ hoán đổi lãi suất và phải sinh hàng hóa,Phải thu từ nghiệp vụ hoán đổi lãi suất và phải sinh hàng hóa,Phải thu từ nghiệp vụ hoán đổi lãi suất và phải sinh hàng hóa,243.733,152.955,243733.0,152955.0
Tạm ứng góp vốn vào VALC,Tạm ứng góp vốn vào VALC,Tạm ứng góp vốn vào VALC,60.800,60.800,60800.0,60800.0
Thuế giá trị gia tăng đầu vào,Thuế giá trị gia tăng đầu vào,Thuế giá trị gia tăng đầu vào,9.314,5.022,9314.0,5022.0
Phải thu thuế từ Ngân sách Nhà nước do MHB nộp thừa,Phải thu thuế từ Ngân sách Nhà nước do MHB nộp thừa,Phải thu thuế từ Ngân sách Nhà nước do MHB nộp thừa,19.473,-,19473.0,
"Các khoản phải thu về xây dựng công trình, mua sắm sửa chữa TSCĐ, công cụ lao động","Các khoản phải thu về xây dựng công trình, mua sắm sửa chữa TSCĐ, công cụ lao động","Các khoản phải thu về xây dựng công trình, mua sắm sửa chữa TSCĐ, công cụ lao động",222.199,131.514,222199.0,131514.0
Phải thu MHBS nhận từ sáp nhập MIIB,Phải thu MHBS nhận từ sáp nhập MIIB,Phải thu MHBS nhận từ sáp nhập MIIB,272.000,-,272000.0,
Các khoản phải thu khác,Các khoản phải thu khác,Các khoản phải thu khác,703.277,378.511,703277.0,378511.0
,,,3.491.766,6.332.453,3491766.0,6332453.0
