row_label_raw,row_label_full,col_0,Năm 2015,Năm 2014,numeric__Năm 2015,numeric__Năm 2014
,,,Triệu VND,Triệu VND,,
Thu nhập từ hoạt động dịch vụ,Thu nhập từ hoạt động dịch vụ,Thu nhập từ hoạt động dịch vụ,2.806.863,2.113.929,2806863.0,2113929.0
Hoạt động thanh toán,Hoạt động thanh toán,Hoạt động thanh toán,1.464.654,1.128.245,1464654.0,1128245.0
Hoạt động ngân quỹ,Hoạt động ngân quỹ,Hoạt động ngân quỹ,37.212,27.163,37212.0,27163.0
Dịch vụ đại lý,Dịch vụ đại lý,Dịch vụ đại lý,151.898,140.036,151898.0,140036.0
Dịch vụ khác,Dịch vụ khác,Dịch vụ khác,1.153.099,818.485,1153099.0,818485.0
Chi phí từ hoạt động dịch vụ,Chi phí từ hoạt động dịch vụ,Chi phí từ hoạt động dịch vụ,(774.782),(586.162),-774782.0,-586162.0
Hoạt động thanh toán,Hoạt động thanh toán,Hoạt động thanh toán,(141.830),(70.643),-141830.0,-70643.0
Hoạt động ngân quỹ,Hoạt động ngân quỹ,Hoạt động ngân quỹ,(145.398),(141.994),-145398.0,-141994.0
"Bưu điện, viễn thông","Bưu điện, viễn thông","Bưu điện, viễn thông",(91.913),(75.299),-91913.0,-75299.0
Dịch vụ đại lý,Dịch vụ đại lý,Dịch vụ đại lý,(646),(720),-646.0,-720.0
Dịch vụ khác,Dịch vụ khác,Dịch vụ khác,(394.995),(297.506),-394995.0,-297506.0
Lãi thuần từ hoạt động dịch vụ,Lãi thuần từ hoạt động dịch vụ,Lãi thuần từ hoạt động dịch vụ,2.032.081,1.527.767,2032081.0,1527767.0
