row_label_raw,row_label_full,col_0,Công ty con,Công ty liên doanh,Đầu tư dài hạn khác,Tổng,numeric__Công ty con,numeric__Công ty liên doanh,numeric__Đầu tư dài hạn khác,numeric__Tổng
,,,Triệu VND,Triệu VND,Triệu VND,Triệu VND,,,,
Số dư tại ngày 01/01/2014(Hoàn nhập) dự phòng trong năm 2014,Số dư tại ngày 01/01/2014(Hoàn nhập) dự phòng trong năm 2014,Số dư tại ngày 01/01/2014(Hoàn nhập) dự phòng trong năm 2014,357.240(100.860),164.375(9.095),281.639(158.937),803.254(268.892),,,,
Số dư tại ngày 31/12/2014Nhận dự phòng từ sáp nhập MHB(Hoàn nhập)/Trích lập dự phòng trong năm 2015,Số dư tại ngày 01/01/2014(Hoàn nhập) dự phòng trong năm 2014 > Số dư tại ngày 31/12/2014Nhận dự phòng từ sáp nhập MHB(Hoàn nhập)/Trích lập dự phòng trong năm 2015,Số dư tại ngày 31/12/2014Nhận dự phòng từ sáp nhập MHB(Hoàn nhập)/Trích lập dự phòng trong năm 2015,256.380102.000(256.380),155.280- (48.681),122.70217.3062.818,534.362119.306(302.243),,,122702173062818.0,
Số dư tại ngày 31/12/2015,Số dư tại ngày 01/01/2014(Hoàn nhập) dự phòng trong năm 2014 > Số dư tại ngày 31/12/2015,Số dư tại ngày 31/12/2015,102.000,106.599,142.826,351.425,102000.0,106599.0,142826.0,351425.0
