row_label_raw,row_label_full,STT,CHỈ TIÊU,Thuyết minh,31/12/2015,31/12/2014,numeric__CHỈ TIÊU,numeric__Thuyết minh,numeric__31/12/2015,numeric__31/12/2014
1.,1.,1.,Bảo lãnh vay vốn,38.1,821.624,1.000.860,,381.0,821624.0,1000860.0
2.,2.,2.,Cam kết giao dịch hồi doái,,584.034,2.406.529,,,584034.0,2406529.0
a.,a.,a.,Cam kết mua ngoại tệ,,365.191,1.193.926,,,365191.0,1193926.0
b.,b.,b.,Cam kết bán ngoại tệ,,218.843,1.212.603,,,218843.0,1212603.0
3.,3.,3.,Cam kết trong nghiệp vụ L/C,38.1,45.091.001,29.066.777,,381.0,45091001.0,29066777.0
4.,4.,4.,Bảo lãnh khác,38.1,88.658.341,66.994.864,,381.0,88658341.0,66994864.0
5.,5.,5.,Cam kết khác,38.2,18.225.670,21.583.099,,382.0,18225670.0,21583099.0
