row_label_raw,row_label_full,col_0,31/12/2015,31/12/2015_1,31/12/2014,31/12/2014_1,numeric__31/12/2015,numeric__31/12/2015_1,numeric__31/12/2014,numeric__31/12/2014_1
,,,Triệu VND,%,Triệu VND,%,,,,
"Nông nghiệp, lâm nghiệp và thủy sản","Nông nghiệp, lâm nghiệp và thủy sản","Nông nghiệp, lâm nghiệp và thủy sản",35.920.464,"6,03",24.247.709,"5,47",35920464.0,6.03,24247709.0,5.47
Khai khoáng,Khai khoáng,Khai khoáng,13.958.986,"2,34",13.349.875,"3,01",13958986.0,2.34,13349875.0,3.01
"Công nghiệp chế biến, chế tạo","Công nghiệp chế biến, chế tạo","Công nghiệp chế biến, chế tạo",107.316.670,"18,00",85.016.326,"19,17",107316670.0,18.0,85016326.0,19.17
"Sản xuất và phân phối điện, khí đốt và nước","Sản xuất và phân phối điện, khí đốt và nước","Sản xuất và phân phối điện, khí đốt và nước",38.130.592,"6,40",33.191.915,"7,48",38130592.0,6.4,33191915.0,7.48
Xây dựng,Xây dựng,Xây dựng,65.866.467,"11,05",70.214.775,"15,83",65866467.0,11.05,70214775.0,15.83
"Bán buôn và bán lẻ; sửa chữa ô tô, mô tô, xe máy và xe có động cơ khác","Bán buôn và bán lẻ; sửa chữa ô tô, mô tô, xe máy và xe có động cơ khác","Bán buôn và bán lẻ; sửa chữa ô tô, mô tô, xe máy và xe có động cơ khác",139.315.799,"23,37",103.095.810,"23,24",139315799.0,23.37,103095810.0,23.24
Vận tải kho bãi,Vận tải kho bãi,Vận tải kho bãi,37.248.404,"6,25",8.943.976,"2,02",37248404.0,6.25,8943976.0,2.02
Dịch vụ,Dịch vụ,Dịch vụ,42.756.220,"7,17",24.653.078,"5,56",42756220.0,7.17,24653078.0,5.56
Hoạt động kinh doanh bất động sản,Hoạt động kinh doanh bất động sản,Hoạt động kinh doanh bất động sản,41.112.334,"6,90",31.623.292,"7,13",41112334.0,6.9,31623292.0,7.13
Ngành khác,Ngành khác,Ngành khác,74.517.747,"12,49",49.242.907,"11,09",74517747.0,12.49,49242907.0,11.09
,,,596.143.683,100,443.579.663,100,596143683.0,100.0,443579663.0,100.0
