row_label_raw,row_label_full,col_0,31/12/2015,31/12/2014,numeric__31/12/2015,numeric__31/12/2014
,,,Triệu VND,Triệu VND,,
Các khoản phải thu,Các khoản phải thu,Các khoản phải thu,5.419.312,8.164.044,5419312.0,8164044.0
- Chi phí xây dựng cơ bản dở dang,- Chi phí xây dựng cơ bản dở dang,- Chi phí xây dựng cơ bản dở dang,1.927.546,1.831.591,1927546.0,1831591.0
- Các khoản phải thu khác,- Các khoản phải thu khác,- Các khoản phải thu khác,3.491.766,6.332.453,3491766.0,6332453.0
Các khoản lãi và phí phải thu,Các khoản lãi và phí phải thu,Các khoản lãi và phí phải thu,9.183.715,8.385.103,9183715.0,8385103.0
Tài sản Có khác,Tài sản Có khác,Tài sản Có khác,4.380.448,3.336.200,4380448.0,3336200.0
- Các hợp đồng ủy thác đầu tư,- Các hợp đồng ủy thác đầu tư,- Các hợp đồng ủy thác đầu tư,2.661.134,2.124.600,2661134.0,2124600.0
- Chi phí chờ phân bổ,- Chi phí chờ phân bổ,- Chi phí chờ phân bổ,1.156.475,1.119.690,1156475.0,1119690.0
- Tài sản gán nợ chờ xử lý,- Tài sản gán nợ chờ xử lý,- Tài sản gán nợ chờ xử lý,441.284,4.090,441284.0,4090.0
- Tài sản Có khác,- Tài sản Có khác,- Tài sản Có khác,121.555,87.820,121555.0,87820.0
Trừ: Dự phòng rủi ro cho các tài sản Có nội bằng khác,Trừ: Dự phòng rủi ro cho các tài sản Có nội bằng khác,Trừ: Dự phòng rủi ro cho các tài sản Có nội bằng khác,(370.067),(15.107),-370067.0,-15107.0
,,,18.613.408,19.870.240,18613408.0,19870240.0
