row_label_raw,row_label_full,col_0,Số dư đầu năm,Phát sinh trong năm > Số phải nộp,Phát sinh trong năm > Số đã nộp,Số dư cuối năm,numeric__Số dư đầu năm,numeric__Phát sinh trong năm > Số phải nộp,numeric__Phát sinh trong năm > Số đã nộp,numeric__Số dư cuối năm
,,,Triệu VND,Triệu VND,Triệu VND,Triệu VND,,,,
Thuế GTGT,Thuế GTGT,Thuế GTGT,366.701,1.122.382,1.401.915,87.168,366701.0,1122382.0,1401915.0,87168.0
Thuế TNDN,Thuế TNDN,Thuế TNDN,3.059.788,6.040.393,5.821.627,3.278.554,3059788.0,6040393.0,5821627.0,3278554.0
Các loại thuế khác,Các loại thuế khác,Các loại thuế khác,76.862,1.323.178,1.260.237,139.803,76862.0,1323178.0,1260237.0,139803.0
,,,3.503.351,8.485.953,8.483.779,3.505.525,3503351.0,8485953.0,8483779.0,3505525.0
