row_label_raw,row_label_full,col_0,Số cuối năm,Số đầu năm,numeric__Số cuối năm,numeric__Số đầu năm
,,,Triệu VND,Triệu VND,,
Công ty Nhà nước,Công ty Nhà nước,Công ty Nhà nước,261.499.997,206.606.391,261499997.0,206606391.0
Công ty TNHH MTV Vốn Nhà nước 100%,Công ty TNHH MTV Vốn Nhà nước 100%,Công ty TNHH MTV Vốn Nhà nước 100%,35.303.965,34.591.407,35303965.0,34591407.0
Công ty TNHH hơn MTV Vốn Nhà nước trên 50%,Công ty TNHH hơn MTV Vốn Nhà nước trên 50%,Công ty TNHH hơn MTV Vốn Nhà nước trên 50%,1.722.724,1.678.041,1722724.0,1678041.0
Công ty TNHH khác,Công ty TNHH khác,Công ty TNHH khác,53.291.299,47.832.641,53291299.0,47832641.0
Công ty Cổ phần Vốn Nhà nước trên 50%,Công ty Cổ phần Vốn Nhà nước trên 50%,Công ty Cổ phần Vốn Nhà nước trên 50%,56.203.117,58.864.058,56203117.0,58864058.0
Công ty Cổ phần khác,Công ty Cổ phần khác,Công ty Cổ phần khác,121.351.682,105.307.324,121351682.0,105307324.0
Công ty hợp danh,Công ty hợp danh,Công ty hợp danh,15.990.097,10.815.715,15990097.0,10815715.0
Doanh nghiệp tư nhân,Doanh nghiệp tư nhân,Doanh nghiệp tư nhân,2.494.808,2.912.840,2494808.0,2912840.0
Doanh nghiệp có vốn đầu tư nước ngoài,Doanh nghiệp có vốn đầu tư nước ngoài,Doanh nghiệp có vốn đầu tư nước ngoài,139.837.100,116.256.435,139837100.0,116256435.0
Hợp tác xã và Liên hiệp Hợp tác xã,Hợp tác xã và Liên hiệp Hợp tác xã,Hợp tác xã và Liên hiệp Hợp tác xã,853.633,513.389,853633.0,513389.0
"Hộ kinh doanh, cá nhân","Hộ kinh doanh, cá nhân","Hộ kinh doanh, cá nhân",801.477.570,720.522.395,801477570.0,720522395.0
"Đơn vị hành chính sự nghiệp, Đằng, đoàn thể và hiệp hội","Đơn vị hành chính sự nghiệp, Đằng, đoàn thể và hiệp hội","Đơn vị hành chính sự nghiệp, Đằng, đoàn thể và hiệp hội",78.505.873,62.125.292,78505873.0,62125292.0
Thành phần kinh tế khác,Thành phần kinh tế khác,Thành phần kinh tế khác,34.889.226,41.391.760,34889226.0,41391760.0
,,,1.603.421.091,1.409.417.688,1603421091.0,1409417688.0
