row_label_raw,row_label_full,"I. Tổng số cán bộ, công nhân viên bình quân trong năm (người)",Năm nay > 22.282,Năm trước > 22.370,numeric__Năm nay > 22.282,numeric__Năm trước > 22.370
"II. Thu nhập của cán bộ, công nhân viên (triệu VND)","II. Thu nhập của cán bộ, công nhân viên (triệu VND)","II. Thu nhập của cán bộ, công nhân viên (triệu VND)","II. Thu nhập của cán bộ, công nhân viên (triệu VND)","II. Thu nhập của cán bộ, công nhân viên (triệu VND)",,
1. Tổng quỹ lương,"II. Thu nhập của cán bộ, công nhân viên (triệu VND) > 1. Tổng quỹ lương",1. Tổng quỹ lương,10.147.527,9.295.153,10147527.0,9295153.0
2. Thu nhập khác,"II. Thu nhập của cán bộ, công nhân viên (triệu VND) > 2. Thu nhập khác",2. Thu nhập khác,177.047,179.590,177047.0,179590.0
3. Tổng thu nhập (1+2),"II. Thu nhập của cán bộ, công nhân viên (triệu VND) > 3. Tổng thu nhập (1+2)",3. Tổng thu nhập (1+2),10.324.574,9.474.743,10324574.0,9474743.0
4. Tiền lương bình quân tháng,"II. Thu nhập của cán bộ, công nhân viên (triệu VND) > 4. Tiền lương bình quân tháng",4. Tiền lương bình quân tháng,"37,95","34,63",37.95,34.63
5. Thu nhập bình quân tháng,"II. Thu nhập của cán bộ, công nhân viên (triệu VND) > 5. Thu nhập bình quân tháng",5. Thu nhập bình quân tháng,"38,61","35,30",38.61,35.3
